"Source_file","Name","Date","season","pass","Time","site","transect","depth","Transect_ID","Battery_V","Battery_A","Battery_W","Battery_mAh_used","Battery_Wh_used","Latitude","Longitude","Altitude","ROV_depth_m","Area_m2","Distance","MDS1","MDS2","pebble","boulder","kelp_sieve","silt","green_algae_ulva","red_algae_branching","red_algae_cca","sand_fine_shell","kelp_sugar","red_algae_flat_leaf","unknown_area","red_algae_filamentous","cobble","brown_algae_filamentous","red_algae_bushy","brown_algae_sargassum","shell_hash","mobile_species","kelp_five_rib","anthropogenic","brown_algae_encrusting","kelp_stipe","kelp_holdfast","kelp_bryozoan","wood_debris","sessile_invertebrates","kelp_bull_blade","brown_algae_fucus","green_algae_filamentous","red_algae_encrusting"
"CNL_W25","2025_01_27_11-54-17.jpg",2025-01-27,"winter","return",11:54:17,"Centennial_Park",5,"shallow","CNL_W25_T5",13.60254667,2.033333333,27.6582236,970,13.19444444,47.6196083,-122.3628525,0.787666631,-3.669999838,1.359519615,0.090062657,-0.528120122926153,0.130649484331526,0.06,0.08,0,0.64,0.04,0,0,0,0,0,0,0,0.04,0,0.1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-54-26.jpg",2025-01-27,"winter","return",11:54:26,"Centennial_Park",5,"shallow","CNL_W25_T5",13.597,2.4344,33.1005368,976,13.25,47.6196041,-122.3628529,0.752733331,-3.730000019,1.241611079,0.093071758,-0.724436226821931,-0.257623593030235,0.04,0.06,0,0.68,0.04,0,0,0,0.02,0,0,0.02,0.04,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-54-38.jpg",2025-01-27,"winter","return",11:54:38,"Centennial_Park",5,"shallow","CNL_W25_T5",13.59570199,2.651324503,36.04655464,983,13.36111111,47.6196152,-122.3628222,0.76960263,-3.74000001,1.298010868,0.11226285,-0.9440510372987,-0.342083642716182,0.08,0.04,0,0.72,0.06,0,0,0,0,0,0,0.02,0.02,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-54-50.jpg",2025-01-27,"winter","return",11:54:50,"Centennial_Park",5,"shallow","CNL_W25_T5",13.61120805,1.900134228,25.86312436,990,13.44444444,47.6195893,-122.3628072,0.810000002,-3.75999999,1.437666331,0.085018459,-1.12580156276042,-0.574019276329052,0.02,0.02,0,0.7,0.02,0,0,0,0,0.02,0,0,0.04,0.02,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-54-59.jpg",2025-01-27,"winter","return",11:54:59,"Centennial_Park",5,"shallow","CNL_W25_T5",13.61895973,1.92147651,26.16860638,995,13.52777778,47.6195854,-122.3628097,0.779597287,-3.859999895,1.331776851,0.135934679,-0.379552021059364,0.789495918095889,0.02,0.06,0,0.76,0,0,0,0.02,0,0.08,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-55-14.jpg",2025-01-27,"winter","return",11:55:14,"Centennial_Park",5,"shallow","CNL_W25_T5",13.61126207,1.771172414,24.10765972,1003,13.63888889,47.6195789,-122.362768,0.789999962,-3.869999886,1.367546815,0.083707886,-0.5274282103963,0.966186025871123,0.02,0.04,0,0.78,0,0,0,0,0.02,0,0,0,0.04,0.06,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-55-23.jpg",2025-01-27,"winter","return",11:55:23,"Centennial_Park",5,"shallow","CNL_W25_T5",13.59596,2.2484,30.5690224,1008,13.69444444,47.6195743,-122.3627568,0.793333292,-3.919999838,1.379183698,0.123158624,-1.23249173984955,-0.405119977418276,0.08,0,0,0.78,0,0.02,0,0.04,0,0,0.02,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-55-35.jpg",2025-01-27,"winter","return",11:55:35,"Centennial_Park",5,"shallow","CNL_W25_T5",13.61315436,1.942147651,26.43877638,1015,13.80555556,47.6195789,-122.3627113,0.779328831,-3.970000029,1.330865065,0.105993821,-1.02386329955444,0.00255776159423861,0.26,0,0,0.46,0,0,0,0.1,0.02,0.04,0.02,0,0.04,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-55-47.jpg",2025-01-27,"winter","return",11:55:47,"Centennial_Park",5,"shallow","CNL_W25_T5",13.61284211,1.922763158,26.17413724,1022,13.88888889,47.6195421,-122.3627657,0.803092077,-4.009999752,1.413324824,0.088928843,-1.01794924640326,-0.0511491161670364,0.22,0.02,0,0.56,0.02,0.02,0,0.04,0,0,0,0,0,0.02,0.06,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-55-59.jpg",2025-01-27,"winter","return",11:55:59,"Centennial_Park",5,"shallow","CNL_W25_T5",13.61277483,1.906423841,25.95168828,1028,13.97222222,47.6195389,-122.3627455,0.794503269,-4.079999924,1.38323659,0.114510706,-0.697568819611389,0.0426369743539292,0.18,0.04,0,0.48,0,0.02,0,0.1,0,0.06,0,0,0.06,0,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-56-11.jpg",2025-01-27,"winter","return",11:56:11,"Centennial_Park",5,"shallow","CNL_W25_T5",13.605,2.117905405,28.81410304,1035,14.05555556,47.6195144,-122.3627618,0.760675665,-4.130000114,1.267919954,0.139522136,-0.63128772731743,0.187678030242345,0.28,0.06,0,0.44,0.02,0.02,0,0.04,0,0,0,0.04,0.06,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-56-23.jpg",2025-01-27,"winter","return",11:56:23,"Centennial_Park",5,"shallow","CNL_W25_T5",13.59820134,2.289395973,31.13173477,1042,14.16666667,47.6194888,-122.3627997,0.791543585,-4.150000095,1.372924883,0.158143774,-0.678820243724662,0.177584373564483,0.32,0.02,0,0.32,0,0.02,0,0.06,0,0.02,0,0.06,0.06,0.06,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-56-32.jpg",2025-01-27,"winter","return",11:56:32,"Centennial_Park",5,"shallow","CNL_W25_T5",13.61244056,1.986713287,27.0440035,1047,14.22222222,47.6194866,-122.3627775,0.764265721,-4.210000038,1.279992686,0.146233074,-0.61595390195272,-0.0371817846261879,0.16,0.06,0,0.42,0,0,0,0.04,0.14,0.1,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-56-47.jpg",2025-01-27,"winter","return",11:56:47,"Centennial_Park",5,"shallow","CNL_W25_T5",13.61612,1.8378,25.0237302,1055,14.33333333,47.6194882,-122.3627321,0.773066645,-4.279999733,1.309826939,0.07906775,-0.151850050512155,-0.116904892948903,0.02,0.08,0,0.34,0,0.1,0,0,0.08,0.06,0,0.04,0.06,0.02,0.02,0.16,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-56-59.jpg",2025-01-27,"winter","return",11:56:59,"Centennial_Park",5,"shallow","CNL_W25_T5",13.61354305,1.88205298,25.62141358,1061,14.41666667,47.6194728,-122.3627466,0.778013218,-4.259999752,1.326663718,0.098301074,-0.478302520401877,0.269391984095676,0.16,0.1,0,0.62,0.02,0.02,0,0,0,0.02,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNL_W25","2025_01_27_11-57-11.jpg",2025-01-27,"winter","return",11:57:11,"Centennial_Park",5,"shallow","CNL_W25_T5",13.60397987,2.138926174,29.09783611,1068,14.52777778,47.619459,-122.3627515,0.810402657,-4.130000114,1.440454527,0.130361205,-0.187268645179101,0.0132172640190135,0.08,0.1,0,0.34,0,0.18,0,0.06,0,0,0,0.02,0.08,0.06,0.02,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-42-22.jpg",2024-10-09,"summer","out",11:42:22,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.5429281,6.601830065,89.36262562,0,0,47.6272677,-122.3917798,2.134945405,-5.059999943,9.988555403,0,1.18700200025056,-0.449325906276114,0,0.38,0,0,0,0,0,0.14,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-42-31.jpg",2024-10-09,"summer","out",11:42:31,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.60748913,2.658586957,36.16684076,11,0.138888889,47.6272627,-122.3917784,1.520391285,-6.059999943,5.066839284,0.027103891,0.709957255945057,-0.0281333859876328,0,0.46,0.04,0,0.02,0,0,0.32,0,0.04,0.08,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-42-40.jpg",2024-10-09,"summer","out",11:42:40,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.57218954,4.263246187,57.86018969,24,0.333333333,47.6272686,-122.3917543,1.163246151,-6.159999847,2.965093184,0.156558363,0.801026856569303,-0.249490236570262,0,0.56,0.02,0,0,0.1,0,0.12,0,0.14,0.04,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-42-49.jpg",2024-10-09,"summer","out",11:42:49,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.56849451,4.304901099,58.40923884,32,0.444444444,47.6272582,-122.3917541,0.368065927,-6.170000076,0.300799105,0.100894158,0.743506532416801,-0.0317781479310949,0,0.46,0.04,0.04,0,0.02,0.28,0.08,0.02,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-42-58.jpg",2024-10-09,"summer","out",11:42:58,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.60437061,3.001140351,40.82833695,42,0.555555556,47.6272494,-122.3917558,0.61719299,-5.75,0.834743508,0.076726053,0.700762958653444,0.146708083145309,0,0.34,0.02,0.12,0,0.02,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-43-07.jpg",2024-10-09,"summer","out",11:43:07,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.59287582,3.397690632,46.17710135,51,0.694444444,47.6272558,-122.3917317,0.93119824,-5.809999943,1.904503851,0.091078362,0.921322041843849,-0.244333783611216,0,0.32,0,0,0.02,0.06,0.32,0.02,0,0.04,0.18,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-43-16.jpg",2024-10-09,"summer","out",11:43:16,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.50630131,9.092838428,122.8103141,65,0.888888889,47.6272591,-122.3917143,1.188777255,-5.819999695,3.09718449,0.196860055,0.878945006747981,-0.0414085207888307,0,0.42,0.06,0.02,0.04,0.02,0.06,0,0,0.04,0.32,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-43-25.jpg",2024-10-09,"summer","out",11:43:25,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.5422803,6.739848485,91.27140924,78,1.055555556,47.627246,-122.3917179,0.911268914,-5.809999943,1.830604891,0.093655685,1.2486850762969,-0.225443693761726,0,0.46,0,0,0,0.08,0.1,0,0,0,0.32,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-43-34.jpg",2024-10-09,"summer","out",11:43:34,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.55611588,6.314613734,85.59733562,90,1.222222222,47.627235,-122.3917237,1.019592264,-6.170000076,2.287786122,0.147664982,0.968434750439942,-0.0791229055961408,0,0.42,0.06,0,0.04,0.02,0.16,0,0,0.04,0.18,0.06,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-43-43.jpg",2024-10-09,"summer","out",11:43:43,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.55514004,5.689037199,77.11595018,104,1.416666667,47.627238,-122.391706,0.933347913,-6.359999657,1.912731294,0.131933144,1.01902162562644,0.161009552260615,0,0.34,0.24,0,0,0.08,0.04,0,0,0.04,0.02,0.16,0,0.04,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-43-52.jpg",2024-10-09,"summer","out",11:43:52,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.52822658,7.718431373,104.3815397,117,1.583333333,47.6272428,-122.3916881,0.887254884,-6.279999733,1.728807745,0.090175099,0.973690992628682,0.211849923959876,0,0.4,0.26,0,0,0.02,0.04,0.04,0,0.02,0.1,0.08,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-44-01.jpg",2024-10-09,"summer","out",11:44:01,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.55208696,6.587391304,89.27098,135,1.833333333,47.6272354,-122.391685,0.8223478,-5.679999828,1.488357962,0.137710594,1.07313070099582,-0.191253442641528,0,0.58,0.02,0,0,0.08,0.08,0,0,0.08,0.02,0.02,0,0.02,0,0.02,0,0.02,0,0.06,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-44-10.jpg",2024-10-09,"summer","out",11:44:10,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.52065721,8.256179039,111.6303848,149,2.027777778,47.6272327,-122.3916733,1.304192127,-5.349999905,3.734886266,0.151411266,1.26770508423544,-0.159989354333702,0,0.52,0,0,0,0,0.18,0,0,0.02,0.2,0.04,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-44-19.jpg",2024-10-09,"summer","out",11:44:19,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.56637719,4.720394737,64.03584956,163,2.194444444,47.6272343,-122.3916537,1.439692936,-4.489999771,4.580157711,0.138349969,0.728607281340095,-0.389706477013317,0,0.38,0,0,0.12,0.04,0.06,0,0,0.04,0.28,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-44-28.jpg",2024-10-09,"summer","out",11:44:28,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.55983261,4.966891304,67.34864839,175,2.361111111,47.6272335,-122.3916389,0.627086963,-4.329999924,0.867457673,0.089621879,0.705704480109242,-0.490029593644803,0,0.22,0,0,0.14,0.16,0.24,0,0,0.06,0.12,0,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-44-37.jpg",2024-10-09,"summer","out",11:44:37,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.51673478,7.61873913,102.95854,189,2.555555556,47.627236,-122.3916282,0.718478241,-4.389999866,1.132680321,0.136038899,0.880814633986616,-0.518948175555099,0,0.32,0,0,0.08,0,0.24,0,0,0.3,0.02,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-44-46.jpg",2024-10-09,"summer","out",11:44:46,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.60710458,2.271176471,30.90321092,202,2.75,47.6272367,-122.3916071,0.410283209,-4.299999714,0.369759375,0,0.440888044550433,-0.873241578829422,0,0.04,0.02,0,0.22,0.1,0.12,0,0.02,0.3,0,0.08,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-44-55.jpg",2024-10-09,"summer","out",11:44:55,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.50273856,9.548627451,128.8831238,219,2.972222222,47.6272392,-122.391596,1.028496707,-3.869999886,2.33477936,0.148937007,0.646677319211223,-0.456847816054745,0,0.26,0,0,0.2,0.12,0.12,0,0,0.08,0.14,0.02,0,0,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-45-04.jpg",2024-10-09,"summer","out",11:45:04,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.57035,4.8695,66.0723375,233,3.138888889,47.6272343,-122.3915882,1.320282572,-4.549999714,4.009966348,0.095820033,1.0479265938221,-0.0251378541458314,0,0.42,0.08,0,0,0,0.3,0.06,0,0.08,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-45-13.jpg",2024-10-09,"summer","out",11:45:13,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.11418301,34.47248366,452.0395105,259,3.5,47.6272248,-122.3915965,1.227690653,-4.75,3.302836098,0.048959057,0.97948002515943,-0.41282938885565,0,0.38,0,0,0.04,0,0.42,0.02,0,0.1,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-45-22.jpg",2024-10-09,"summer","out",11:45:22,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.54393043,6.539521739,88.57076283,289,3.916666667,47.6272178,-122.3916064,1.298021687,-4.529999733,3.695766673,0.077310984,1.39857698449187,-0.139489173622973,0,0.4,0.02,0,0,0.02,0.42,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-45-31.jpg",2024-10-09,"summer","out",11:45:31,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.65623696,1.43373913,19.5792253,304,4.111111111,47.627216,-122.391602,0.869369554,-5.130000114,1.656246761,0.118142738,0.870375731147371,-0.305353472202895,0,0.38,0,0,0.04,0.04,0.3,0,0,0.08,0.08,0.02,0,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-45-40.jpg",2024-10-09,"summer","out",11:45:40,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.58784061,4.234082969,57.53182897,317,4.277777778,47.6272219,-122.3915855,1.818602549,-4.309999943,7.249348677,0,0.733138017300506,-0.49792929089935,0,0.18,0,0,0.04,0.02,0.36,0.12,0,0.02,0.18,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-45-49.jpg",2024-10-09,"summer","out",11:45:49,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.53738829,7.136832972,96.61407657,334,4.527777778,47.6272155,-122.3915955,0.909197387,-5,1.816716359,0.107599502,0.631907717414332,-0.00459272144070488,0,0.18,0.06,0,0.02,0.04,0.38,0.2,0,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-45-58.jpg",2024-10-09,"summer","out",11:45:58,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.54326957,6.724478261,91.07101913,353,4.777777778,47.6272167,-122.3915811,1.035826033,-5,2.356794851,0.073820422,0.549377949587666,-0.359766074126496,0,0.24,0,0,0.1,0.14,0.14,0.1,0,0.14,0.08,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-46-07.jpg",2024-10-09,"summer","out",11:46:07,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.48957987,10.37995624,140.0212002,378,5.111111111,47.6272227,-122.3915516,0.913063435,-5.009999752,1.873040223,0.136282848,0.973695095220854,-0.524011006031666,0,0.22,0.02,0,0.02,0.44,0.16,0,0,0.06,0.06,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-46-16.jpg",2024-10-09,"summer","out",11:46:16,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.50073904,9.430942982,127.32277,405,5.472222222,47.6272192,-122.3915406,0.789473647,-5,1.36581882,0.11560749,0.776267962318085,-0.161099478454674,0,0.32,0.14,0,0.12,0.14,0.16,0,0,0.08,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-46-25.jpg",2024-10-09,"summer","out",11:46:25,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.44150652,12.93321739,173.8238404,436,5.888888889,47.6272053,-122.3915598,1.120913047,-5.009999752,2.753467856,0.089000293,1.07981371990697,-0.163572479080294,0,0.3,0.04,0,0,0.08,0.44,0.02,0,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-46-34.jpg",2024-10-09,"summer","out",11:46:34,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.43209783,14.18319565,190.5067627,465,6.277777778,47.6272126,-122.3915283,0.94002172,-5.019999981,1.937203441,0.111246776,1.1832635655619,-0.0826044551842467,0,0.36,0.04,0,0,0.04,0.44,0.02,0,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-46-43.jpg",2024-10-09,"summer","out",11:46:43,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.42605435,14.92228261,200.3473389,501,6.75,47.6272175,-122.3915038,0.719086926,-5,1.133154737,0.098527714,0.952633057995808,-0.215812823011542,0,0.62,0.02,0,0,0.12,0.06,0.04,0,0.06,0.04,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-46-52.jpg",2024-10-09,"summer","out",11:46:52,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.34522222,20.88300654,278.6471694,548,7.388888889,47.6272137,-122.3915018,1.313834395,-4.96999979,3.783512548,0.106905399,0.950591238583679,0.04957642297888,0,0.54,0.14,0.02,0,0.02,0.06,0.02,0,0.12,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-47-01.jpg",2024-10-09,"summer","out",11:47:01,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.28293464,24.14877996,320.7621815,596,8.027777778,47.627209,-122.391503,1.226884487,-4.460000038,3.313139294,0.103281082,0.851706425457253,0.0516828340106037,0,0.28,0.22,0,0.04,0.12,0.16,0.02,0,0.12,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-47-10.jpg",2024-10-09,"summer","out",11:47:10,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.36522174,17.89976087,239.2342707,640,8.611111111,47.6272214,-122.3914638,0.631434776,-4.329999924,0.873755045,0.092239045,0.347678942474302,-1.01843827299946,0,0.06,0.02,0,0.6,0.2,0.02,0,0,0.08,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-47-19.jpg",2024-10-09,"summer","return",11:47:19,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.37390217,16.61658696,222.2167619,679,9.138888889,47.6272132,-122.3914749,0.709369526,-4.730000019,1.104158539,0.069025751,0.661953482324386,-0.743304579156084,0,0.18,0.02,0,0.18,0.52,0.04,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_11-47-28.jpg",2024-10-09,"summer","return",11:47:28,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.34344009,21.84708061,291.5084957,727,9.777777778,47.6272071,-122.3914776,1.271198193,-4.650000095,3.565359833,0.114486429,1.07377601704716,-0.268563093449613,0,0.54,0,0,0.02,0.08,0.22,0,0,0.06,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_12-10-50.jpg",2024-10-09,"summer","return",12:10:50,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.58347939,3.520455531,47.81937514,4415,59.02777778,47.6272704,-122.3919224,1.194945758,-4.210000038,3.131124284,36.25171523,0.758390993105428,-0.33062252255,0,0.44,0.04,0,0.12,0.08,0.02,0,0,0.12,0.16,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_12-10-59.jpg",2024-10-09,"summer","return",12:10:59,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.59665708,3.385110619,46.02397155,4424,59.13888889,47.6272635,-122.3919164,1.030154834,-4.159999847,2.326664379,0.090252738,0.568745471112514,-0.598491039071371,0,0.22,0,0,0.32,0.06,0.1,0,0,0.16,0.08,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_12-11-08.jpg",2024-10-09,"summer","return",12:11:08,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.5790967,4.204549451,57.0939331,4437,59.33333333,47.6272573,-122.3919044,1.398461516,-4.199999809,4.286722843,0.140828781,1.07243037875216,-0.299785846155739,0,0.52,0,0,0,0.08,0,0,0.02,0.02,0.28,0.04,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_12-11-17.jpg",2024-10-09,"summer","return",12:11:17,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.58895186,3.692888403,50.18199709,4451,59.5,47.6272649,-122.391876,0.671378523,-5.119999886,0.987741396,0.106770112,0.997770942406922,-0.432614282874192,0,0.64,0,0,0.02,0.14,0,0,0,0.1,0.08,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_12-11-26.jpg",2024-10-09,"summer","return",12:11:26,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.57704435,4.567538803,62.00687477,4461,59.63888889,47.6272697,-122.3918585,1.180465579,-4.940000057,3.054213057,0.090606229,1.227051997243,-0.0552560261285848,0,0.7,0.06,0,0,0.04,0.06,0,0,0.02,0.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_12-11-35.jpg",2024-10-09,"summer","return",12:11:35,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.55093709,6.168091106,83.58342807,4473,59.80555556,47.6272616,-122.3918575,1.388655097,-5.049999714,4.233414042,0.124703971,1.42276027310245,-0.0274483840044623,0,0.4,0.06,0,0,0,0.22,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_12-11-44.jpg",2024-10-09,"summer","return",12:11:44,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.56123144,5.024279476,68.13531389,4485,59.97222222,47.6272603,-122.3918438,1.315043606,-5.509999752,3.789953326,0.119972117,1.22048177918786,0.0427108908564252,0,0.46,0.12,0,0.02,0.02,0.14,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_12-11-53.jpg",2024-10-09,"summer","return",12:11:53,"Elliott_Bay_Marina",5,"shallow","EBM_S24_T5",13.57021814,3.643585313,49.44071097,4496,60.11111111,47.6272772,-122.3918059,1.173326148,-5.480000019,3.040569952,0.135115232,0.976656072224792,0.0829721001599617,0,0.4,0.12,0.02,0,0,0.16,0.04,0,0.02,0.2,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
