"location","img_name","key","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","richness","Shannon","Simpson","Pielou","MDS1","MDS2","kelp_ratio","kelp_ratio_flipped","substrate_ratio","substrate_ratio_2","pebble_shell","hard_substrate_CCA","soft_sediment","shell_debris","cobble","pebble","hard_substrate","anthro_substrate","unknown","filamentous_brown","sargassum","sugar_kelp","green_algae","textured_kelp","other_brown_kelp","red_algae","coralline_algae","kelp_bryozoan","sessile_invert","mobile_invert","AN_large","AN_plumose","CL_siphon","CR_cancer","CR_kelp","CR_sharp","CU_burrow","CU_cali","fish_gunn","fish_sculp","GR_kelp","GR_lingcod","GR_painted","RF_brown","RF_copper","SP_stripe","SP_kelp","SP_pile","SP_shiner","SS_blood","SS_leather","SS_ochre"
"Centennial_Park","2022_8_15_11-59-18_448.jpg","7_1","7","1",4.51104,6.58368,4.54152,1.001625,47.61718359,-122.3597909,8,1.43335751904096,0.647484950515254,0.689299261513765,-0.512372479520149,-0.224215448841047,11.2,0.1,9,25,24,0,5,16,0,8,0,0,8,1,0,55,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_376.jpg","7_1","7","1",4.63296,6.58368,4.54152,1.0616,47.61724847,-122.3598854,8,1.83146200538829,0.819444444444444,0.880747050916746,0.1618827646964,0.146275821880659,0.2,5,15,26,25,0,0,11,4,14,0,0,10,0,0,2,4,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_248.jpg","7_1","7","1",5.15112,6.58368,4.54152,0.907933333,47.61733913,-122.3600433,10,2.09692047219012,0.862697741818621,0.910680990062132,-0.07339395055259,0.405585680910708,5,0.2,12,33,32,0,8,21,11,11,0,0,12,2,0,4,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_8_15_11-59-18_224.jpg","7_1","7","1",5.15112,6.58368,4.54152,1.007,47.61735738,-122.360074,9,1.39629611327119,0.64,0.635481747143014,-0.592159563703912,-0.165935344553493,56,0,4,24,23,0,2,20,3,3,0,0,12,1,0,55,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_240.jpg","7_1","7","1",5.15112,6.58368,4.54152,1.038733333,47.61734508,-122.3600537,8,1.90518591326777,0.825486645540969,0.916200756347643,-0.405370568611913,0.10580170197182,30,0,11,23,22,0,6,12,15,10,0,0,12,0,0,29,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_32.jpg","7_1","7","1",8.16864,6.58368,4.54152,0.8539375,47.61739978,-122.3603234,9,1.63085010730744,0.74248060367733,0.742231870209907,-0.565506403969088,0.0687636254893251,34,0,2,8,7,0,34,6,0,1,0,0,6,2,0,33,8,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_328.jpg","7_1","7","1",4.20624,6.58368,4.54152,0.956266667,47.61729579,-122.3599402,9,0.914247750688966,0.386297376093295,0.416092082766225,-0.786089313368527,-0.395058560255632,77,0,2,11,10,0,1,9,2,1,0,0,5,0,0,76,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_304.jpg","7_1","7","1",4.60248,6.58368,4.54152,0.9424,47.61730855,-122.3599719,7,1.45093946979681,0.6886,0.745635388407428,-0.504824630249978,-0.263883002084884,7.3,0.1,3,19,18,0,0,16,14,2,0,0,11,0,0,50,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_24.jpg","7_1","7","1",8.16864,6.58368,4.54152,0.946533333,47.61739609,-122.3603371,8,1.39695307587159,0.627543252595156,0.671792424971509,0.182568366605727,0.88900890697419,1,1,3,6,5,0,49,3,2,2,0,0,13,2,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_96.jpg","7_1","7","1",7.49808,6.58368,4.54152,1.088666667,47.61738191,-122.3602335,9,1.93788531376264,0.823997551270279,0.881969614645405,-0.3414673235938,0.0726880293414728,32,0,1,5,4,0,12,4,5,0,0,0,11,4,0,31,12,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_112.jpg","7_1","7","1",7.55904,6.58368,4.54152,0.955,47.61737314,-122.3602125,11,1.85460483046847,0.797960984217234,0.773430287597225,0.207778154146568,0.686446095173476,1,1,2,9,8,0,11,7,33,1,0,3,10,1,0,0,8,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_472.jpg","7_1","7","1",4.51104,6.58368,4.54152,0.848466667,47.61716478,-122.3597556,8,1.35223630082286,0.655282416963783,0.650288201769059,-0.468281245893211,-0.320717477311574,6.2,0.2,2,24,23,0,2,22,1,1,0,0,5,0,0,36,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_360.jpg","7_1","7","1",4.45008,6.58368,4.54152,1.102266667,47.61726266,-122.3599031,6,1.44752103675641,0.727068666462606,0.80787687277023,0.25654996254962,-0.356696187311809,0.2,4,23,47,46,0,0,24,2,22,0,0,0,0,0,9,0,39,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_256.jpg","7_1","7","1",4.93776,6.58368,4.54152,1.1196,47.61733626,-122.360038,6,0.633346775520255,0.265190972222222,0.353477565709822,-0.880651636797526,-0.470256822579309,83,0,1,6,5,0,0,5,3,0,0,0,3,0,0,82,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_504.jpg","7_1","7","1",4.38912,6.58368,4.54152,0.738666667,47.61713809,-122.359705,6,0.79328967508381,0.4114,0.44274339759766,-0.467228550550771,-0.695578880160454,3.6,0.3,1,3,2,0,2,2,0,0,0,0,1,0,0,74,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_408.jpg","7_1","7","1",4.66344,6.58368,4.54152,0.88475,47.6172157,-122.359845,8,1.42187929877996,0.678910315273952,0.683779404364174,-0.430117684546591,0.695785672746718,6,0.2,37,79,78,0,6,42,2,36,0,0,2,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_0.jpg","7_1","7","1",7.89432,6.58368,4.54152,1.3816,47.6173858,-122.3603744,6,1.36155633440868,0.6886,0.759899058881645,0.13993319305709,0.949128677184583,10,0.1,1,1,0,0,34,0,0,0,0,0,42,10,0,9,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_544.jpg","7_1","7","1",3.62712,6.58368,4.54152,0.827733333,47.61711188,-122.3596559,8,1.78259813176361,0.802867383512545,0.857248494864433,0.0023987415945825,-0.208856427415037,0.8,1.2,8,29,28,0,0,21,5,7,0,0,6,0,0,21,1,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_440.jpg","7_1","7","1",4.63296,6.58368,4.54152,0.9178,47.61718939,-122.359802,8,1.73702945334273,0.787760416666667,0.83533459273854,-0.240818965709435,0.211902888044165,19,0.1,6,40,39,0,14,34,1,5,0,0,9,0,0,18,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_336.jpg","7_1","7","1",4.17576,6.58368,4.54152,0.987466667,47.61728686,-122.3599298,8,1.41058195824941,0.681234824835241,0.678346531977954,-0.562356581996872,-0.0835660268471411,19,0.1,3,39,38,0,3,36,5,2,0,0,7,0,0,37,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_496.jpg","7_1","7","1",4.45008,6.58368,4.54152,0.790666667,47.61714456,-122.3597171,8,1.40755470199046,0.652019991670137,0.676890729447195,-0.709211507699928,-0.134330368345138,53,0,6,9,8,0,1,3,23,5,0,0,7,0,0,52,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_232.jpg","7_1","7","1",5.1816,6.58368,4.54152,1.0024,47.61735255,-122.3600637,5,1.01219423809526,0.586674829099072,0.628911640688532,-0.15487334277657,-0.675319263291296,1.2,0.9,1,9,8,0,0,8,0,0,0,0,1,0,0,48,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_200.jpg","7_1","7","1",6.12648,6.58368,4.54152,0.878066667,47.61735681,-122.3601041,9,1.9723984819776,0.8388,0.89767723441762,0.0195185341289157,0.244628974444524,10,0.1,0.7,2.4,38,15,10,28,4,10,15,0,16,1,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_520.jpg","7_1","7","1",4.02336,6.58368,4.54152,0.866333333,47.61712701,-122.3596843,11,1.79247686655379,0.776551436901291,0.747520914231569,-0.425618857344696,0.129541396901964,35,0,28,34,33,0,3,6,3,27,0,0,10,1,0,34,2,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_8_15_11-59-18_56.jpg","7_1","7","1",7.43712,6.58368,4.54152,1.143333333,47.6174095,-122.3602861,7,1.34811799596384,0.607423822714681,0.692795603444647,-0.628188295889442,-0.196713481117685,58,0,1,6,5,0,12,5,4,0,0,0,8,0,0,57,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_400.jpg","7_1","7","1",4.66344,6.58368,4.54152,0.878133333,47.61722361,-122.359855,5,0.995472006087442,0.558514437302316,0.618521533758266,-0.838979385267987,-0.204288473475297,58,0,8,40,39,0,2,32,0,7,0,0,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_120.jpg","7_1","7","1",7.55904,6.58368,4.54152,0.893933333,47.61736952,-122.360202,10,1.33771767970389,0.551576369758188,0.580963406639821,-0.686598053038777,-0.254303853689228,66,0,4,10,9,0,3,6,7,3,0,0,6,1,0,65,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_488.jpg","7_1","7","1",4.45008,6.58368,4.54152,0.841,47.61715085,-122.3597293,8,1.74641983038031,0.785630779041343,0.839850409533274,-0.315737266870605,-0.241386005697296,2.5,0.4,8,15,14,0,1,7,26,7,0,0,7,0,0,32,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_432.jpg","7_1","7","1",4.66344,6.58368,4.54152,0.876733333,47.6171962,-122.3598136,10,1.7615011459027,0.781663516068053,0.765010227531796,-0.0266824624820782,-0.30709629853821,0.9,1.1,7,22,21,0,3,15,1,6,0,1,7,0,0,26,0,29,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_11-59-18_192.jpg","7_1","7","1",6.49224,6.58368,4.54152,0.782466667,47.61735376,-122.3601127,9,1.68433614799912,0.7466,0.766574416367173,-0.0848684312369169,0.650502161407864,1,1,8.6,13.2,65,4,1,23,5,42,4,0,10,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_704.jpg","7_2","7","2",5.76072,6.58368,6.46176,0.982733333,47.61809923,-122.3605133,9,1.50529948898234,0.68441995714723,0.685091321346529,-0.720935833966476,0.383144698360462,27,0,49,53,52,0,0,4,2,48,0,0,4,0,0,26,6,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_624.jpg","7_2","7","2",4.02336,6.58368,6.46176,1.282266667,47.61802762,-122.3604206,8,1.62622680812659,0.763015410245731,0.782049783814971,-0.345152315494348,0.145965303594863,2.6,0.4,27,59,58,0,2,32,2,26,0,0,0,0,0,22,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_656.jpg","7_2","7","2",5.05968,6.58368,6.46176,0.951,47.61804844,-122.3604528,7,1.5825064374116,0.7536,0.813247434975279,-0.513539147255348,0.419227698308164,19,0.1,33,65,64,0,2,32,4,32,0,0,0,0,0,18,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_264.jpg","7_2","7","2",2.01168,6.58368,6.46176,1.0388,47.61767919,-122.3600943,8,1.44055898755711,0.68441995714723,0.692762435818892,0.310052755497465,0.757491701643523,3,0.3,11,13,12,0,0,2,2,10,0,0,24,0,0,2,10,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Centennial_Park","2022_8_15_12-19-36_80.jpg","7_2","7","2",6.18744,6.58368,6.46176,0.942533333,47.61744091,-122.3601908,10,1.39225374720576,0.578092461474386,0.604648119820585,-0.56383171969568,-0.369713774878379,9,0.1,11,13,12,0,0,2,2,10,0,0,2,2,0,62,2,6,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_16.jpg","7_2","7","2",8.04672,6.58368,6.46176,0.858625,47.61738362,-122.3602627,9,1.72682441673819,0.767407407407407,0.785911660806055,0.196433050141833,0.580045071175996,3,0.3,3,9,8,0,30,6,6,2,0,0,10,2,0,2,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_672.jpg","7_2","7","2",5.51688,6.58368,6.46176,0.978066667,47.61806597,-122.3604814,6,1.45962959931677,0.7256,0.814634790207428,-0.726926100878372,0.216377441589473,29,0,15,55,54,0,2,40,12,14,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_384.jpg","7_2","7","2",1.79832,6.58368,6.46176,1.0814375,47.61781658,-122.3601657,9,1.71727932520964,0.759683465222824,0.781567502440541,-0.393559682550937,-0.0030019859836064,41,0,7,15,14,0,2,8,2,6,0,0,18,0,2,40,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_496.jpg","7_2","7","2",2.86512,6.58368,6.46176,1.1875,47.61791667,-122.3602943,6,1.43506003378526,0.712809917355372,0.800922254594544,0.0279673105224176,-0.529357829956578,1,1,0.1,1,6,6,0,6,0,0,6,0,0,2,0,32,0,32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_224.jpg","7_2","7","2",2.37744,6.58368,6.46176,0.904866667,47.61762437,-122.3600831,4,1.21756844078733,0.686283386147578,0.878289975733397,0.814135364268116,0.135135519596024,0,33,1,1,0,0,0,0,0,0,0,0,24,0,0,0,4,32,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_472.jpg","7_2","7","2",2.7432,6.58368,6.46176,1.094533333,47.61789689,-122.3602621,7,1.39375564872417,0.68,0.71624871754783,-0.069317885581655,-0.591266121540762,3,0.3,0.1,0.1,0,12,0,0,2,0,12,0,2,0,2,26,0,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_24.jpg","7_2","7","2",7.95528,6.58368,6.46176,0.8044,47.6173902,-122.3602547,6,1.31855109852992,0.7,0.735897379740369,0.62841243348638,0.946627650754435,1,1,1,3,2,0,34,2,0,0,0,0,2,26,0,0,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_528.jpg","7_2","7","2",3.59664,6.58368,6.46176,0.955333333,47.61795031,-122.3603314,5,0.518641304059538,0.21760861207228,0.322249960717745,-0.934519129880074,-0.555831258656879,91,0,1,5,4,0,4,4,0,0,0,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_592.jpg","7_2","7","2",3.74904,6.58368,6.46176,0.952733333,47.6180066,-122.3603972,7,1.57173838488661,0.7552,0.807713750632139,-0.603538931494763,0.248298488319641,27,0,17,53,52,0,2,36,0,16,0,0,2,0,0,26,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_616.jpg","7_2","7","2",3.84048,6.58368,6.46176,1.2322,47.61802302,-122.360414,3,0.967113404166352,0.5736,0.880304557068828,-0.890801344615052,-0.0966429342457075,59,0,25,43,42,0,0,18,0,24,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_504.jpg","7_2","7","2",2.86512,6.58368,6.46176,1.383133333,47.6179271,-122.360302,8,1.78893276662707,0.806975822433611,0.860294810298884,-0.0716932851153355,-0.158859699732235,1.6,0.6,1,11,10,0,6,10,0,0,0,0,8,0,0,26,2,16,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_424.jpg","7_2","7","2",2.16408,6.58368,6.46176,0.8226875,47.61784785,-122.3602103,5,1.09826302193034,0.6072,0.682389182860332,0.690807736252148,-0.903009015816956,0.1,15,1,1,0,0,0,0,0,0,0,0,6,0,44,2,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_408.jpg","7_2","7","2",1.70688,6.58368,6.46176,1.314133333,47.61783915,-122.3601988,7,1.51737875073757,0.720533111203665,0.779778424751123,0.0652820244866921,-0.503151345040584,0.6,1.6,3,15,14,0,0,12,0,2,0,0,4,0,8,26,0,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_416.jpg","7_2","7","2",1.58496,6.58368,6.46176,1.627733333,47.61784195,-122.3602042,7,1.55264680009351,0.7416,0.797902616853751,-0.0224576482588092,-0.353685598790575,1,1,1,11,10,0,2,10,0,0,0,0,8,0,0,34,2,34,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_296.jpg","7_2","7","2",1.85928,6.58368,6.46176,1.048,47.61772049,-122.3601018,5,1.13101219771115,0.6248,0.702737389850978,0.852379213138064,0.662526468071644,0.2,4.3,1,1,0,0,2,0,0,0,0,0,0,0,0,2,36,12,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_96.jpg","7_2","7","2",6.03504,6.58368,6.46176,0.7868125,47.61745731,-122.3601724,6,1.30925788876369,0.653061224489796,0.730710740615068,-0.659024102406297,0.357659316197771,27,0,51,61,60,0,0,10,4,50,0,0,0,0,0,26,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_544.jpg","7_2","7","2",3.47472,6.58368,6.46176,0.832466667,47.61796289,-122.3603471,6,1.57719298779959,0.7688,0.880248166613065,0.175248361264679,-0.172343881905338,0.4,2.2,11,43,42,0,2,32,0,10,0,0,0,0,0,12,0,28,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_328.jpg","7_2","7","2",1.88976,6.58368,6.46176,0.991533333,47.61775713,-122.3601206,7,1.60282010126802,0.752066115702479,0.82368659315855,0.441692432792556,-0.256959645402923,0.3,3.7,5,5,4,0,0,0,0,4,0,0,2,0,6,8,10,32,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_64.jpg","7_2","7","2",6.7056,6.58368,6.46176,0.916866667,47.61742335,-122.3602128,7,1.65589272651767,0.782118055555556,0.850960527299556,-0.385283294295571,0.477915283179254,17,0.1,17,19,18,0,4,2,26,16,0,0,0,0,0,16,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_144.jpg","7_2","7","2",4.2672,6.58368,6.46176,0.839666667,47.61752632,-122.3601339,7,1.23283298603268,0.562245359891353,0.633550827940944,0.395345034373827,-0.541612268758924,0.1,6.8,1,13,12,0,4,12,2,0,0,0,0,0,0,8,2,60,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_0.jpg","7_2","7","2",7.68096,6.58368,6.46176,1.481066667,47.6173667,-122.3602828,9,1.53093050838814,0.679945676776822,0.696756500987324,0.254938771361542,0.719416758590783,1,1,5,7,6,0,48,2,4,4,0,0,4,0,0,2,8,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_320.jpg","7_2","7","2",1.92024,6.58368,6.46176,0.9748,47.61774646,-122.3601141,5,1.09204129113039,0.5928,0.678523404160897,0.55185398711931,1.00542269636262,1,1,3,3,2,0,0,0,0,2,0,0,12,0,2,0,28,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_680.jpg","7_2","7","2",5.6388,6.58368,6.46176,0.89275,47.61807648,-122.3604925,8,1.42504770754319,0.6704,0.685303086900915,-0.395707741743541,0.693756801746188,5,0.2,31,79,78,0,2,48,4,30,0,0,2,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_48.jpg","7_2","7","2",7.22376,6.58368,6.46176,0.8870625,47.61741342,-122.3602258,8,1.71577209848737,0.775839200081624,0.825111965927795,-0.512145358371816,-0.0004769905863994,39,0,3,13,12,0,6,10,12,2,0,0,0,0,0,38,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_208.jpg","7_2","7","2",2.68224,6.58368,6.46176,0.782333333,47.61760482,-122.3600863,5,0.963998625131287,0.483132028321533,0.598966022661504,0.515366087290066,0.89016586815162,1,1,5,7,6,0,0,2,0,4,0,0,16,0,0,0,8,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_240.jpg","7_2","7","2",2.16408,6.58368,6.46176,0.7926,47.617649,-122.360082,4,1.11844021947353,0.624,0.806784079082614,0.660207696314738,0.9097818295588,1,1,0.2,0.2,0,4,0,0,0,0,4,0,16,0,0,0,28,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_368.jpg","7_2","7","2",1.88976,6.58368,6.46176,0.9106,47.61779713,-122.3601503,6,1.27571449618463,0.624,0.71198981676611,0.341170188620283,0.844864101910924,1,1,7,13,12,0,2,6,0,6,0,0,8,0,0,0,22,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_456.jpg","7_2","7","2",2.37744,6.58368,6.46176,1.020666667,47.61788588,-122.3602444,9,1.33351549374515,0.568,0.606909055860745,0.440891696351635,0.585548004151759,9,0.1,0.3,0.6,4,8,2,2,2,2,8,0,8,0,0,8,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_600.jpg","7_2","7","2",3.84048,6.58368,6.46176,0.9156875,47.61801293,-122.3604024,6,1.47585313611552,0.7152,0.823689318495054,-0.361062391114109,0.690862117353194,9,0.1,47,59,58,0,2,12,0,46,0,0,0,0,0,8,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_480.jpg","7_2","7","2",2.83464,6.58368,6.46176,1.0428,47.61790301,-122.3602718,4,0.728530236250064,0.3704,0.525523479487816,-0.561879158553407,-0.636243195973126,6.1,0.2,1,3,2,0,0,2,0,0,0,0,0,0,0,78,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_56.jpg","7_2","7","2",7.04088,6.58368,6.46176,0.8124,47.61741875,-122.360219,2,0.167944147734173,0.0768,0.242292189082415,-1.13614742087507,-0.584401564355067,97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
