"key","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","richness","Shannon","Simpson","Pielou","img_name","MDS1","MDS2","soft_sediment","shell_debris","cobble","pebble","hard_substrate","anthro_substrate","unknown","filamentous_brown","sargassum","sugar_kelp","green_algae","textured_kelp","other_brown_kelp","red_algae","coralline_algae","kelp_bryozoan","sessile_invert","mobile_invert"
"6_3",6,3,5.42544,6.58368,2.4384,0.737866667,47.61921389,-122.362562,7,1.403838749,0.6956,0.721430406,"2022_8_15_10-53-49_520.jpg",-0.352639316140531,-0.386398284987448,2,19,0,12,0,0,1,0,0,47,1,18,0,0,0,0,0,0
"6_3",6,3,4.38912,6.58368,2.4384,1.0534,47.61944537,-122.3628979,8,1.200250553,0.531170289,0.577198507,"2022_8_15_10-53-49_240.jpg",-0.54648828347683,-0.351832829231734,0,10,2,3,1,0,3,0,0,66,0,4,0,10,0,0,0,0
"6_3",6,3,4.51104,6.58368,2.4384,1.270066667,47.61943573,-122.3628905,10,1.990094035,0.836855452,0.864286858,"2022_8_15_10-53-49_248.jpg",-0.0844322897163561,0.262897587105004,9,12,2,12,2,0,11,2,0,13,2,0,0,26,0,0,0,0
"6_3",6,3,5.45592,6.58368,2.4384,0.9572,47.61930147,-122.3626908,8,1.470446145,0.663401694,0.70713512,"2022_8_15_10-53-49_416.jpg",-0.479705162761862,-0.30405717128583,2,18,2,4,0,0,5,0,0,53,6,9,0,0,0,0,0,0
"6_3",6,3,4.38912,6.58368,2.4384,0.889866667,47.61949903,-122.3629983,6,1.277580884,0.6082,0.713031468,"2022_8_15_10-53-49_168.jpg",-0.434169954630568,-0.465946074988397,6,10,6,3,0,0,0,0,0,59,0,16,0,0,0,0,0,0
"6_3",6,3,4.60248,6.58368,2.4384,4.524533333,47.61959343,-122.3631088,6,1.195982291,0.61,0.667490426,"2022_8_15_10-53-49_72.jpg",-0.674343073631565,0.373658977358007,0,4,1,55,0,0,7,0,0,28,0,0,0,5,0,0,0,0
"6_3",6,3,4.69392,6.58368,2.4384,4.556875,47.61961428,-122.3631338,8,1.869564121,0.826650342,0.899070295,"2022_8_15_10-53-49_48.jpg",0.066996716634436,0.0857218491698981,2,6,0,22,0,0,23,0,0,14,5,19,0,8,0,0,0,0
"6_3",6,3,4.45008,6.58368,2.4384,0.842333333,47.61955419,-122.3630673,5,1.419640628,0.718448753,0.882072317,"2022_8_15_10-53-49_112.jpg",-0.23191326018124,-0.40363643861707,9,17,0,0,0,0,7,0,0,41,0,21,0,0,0,0,0,0
"7_1",7,1,6.79704,6.58368,4.54152,0.816875,47.61735096,-122.3601205,6,1.358975907,0.6792,0.758458895,"2022_8_15_11-59-18_184.jpg",-0.332056491012064,0.809149857413887,0,10,3,45,0,0,32,0,0,5,5,0,0,0,0,0,0,0
"7_1",7,1,5.39496,6.58368,4.54152,0.931133333,47.61735818,-122.3600825,7,1.420945109,0.6898,0.730221336,"2022_8_15_11-59-18_216.jpg",-0.608395420145669,0.0138822082215401,5,41,4,8,0,0,4,0,0,36,0,0,0,2,0,0,0,0
"7_1",7,1,4.66344,6.58368,4.54152,0.893266667,47.61720285,-122.3598244,8,1.549621332,0.699,0.745210337,"2022_8_15_11-59-18_424.jpg",-0.16180403651311,0.61590778766236,11,50,4,13,0,0,3,0,0,1,5,0,0,13,0,0,0,0
"7_1",7,1,4.572,6.58368,4.54152,1.0706875,47.61731206,-122.3599829,5,0.351044778,0.135088256,0.218116384,"2022_8_15_11-59-18_296.jpg",-0.959483350530527,-0.586465294807158,2,2,0,0,0,0,2,0,0,92,0,0,0,1,0,0,0,0
"7_1",7,1,7.10184,6.58368,4.54152,0.943,47.61735304,-122.3601533,5,0.958210178,0.4982,0.595369458,"2022_8_15_11-59-18_160.jpg",-0.148098433858021,1.06753290764295,0,0,4,67,0,0,22,0,0,2,0,0,0,5,0,0,0,0
"7_1",7,1,7.52856,6.58368,4.54152,0.858533333,47.61736474,-122.3601881,2,0.226967523,0.1128,0.327444919,"2022_8_15_11-59-18_128.jpg",-0.992797781245767,-0.607901310808281,0,0,0,0,0,0,6,0,0,94,0,0,0,0,0,0,0,0
"7_1",7,1,7.40664,6.58368,4.54152,1.170466667,47.61738818,-122.3602465,8,1.279120094,0.566890496,0.615126739,"2022_8_15_11-59-18_88.jpg",-0.677647464380624,-0.289207444016875,3,1,0,0,0,0,11,3,0,56,7,0,0,5,0,2,0,0
"7_1",7,1,7.43712,6.58368,4.54152,0.857,47.61736227,-122.360181,5,0.716353705,0.3322,0.445095582,"2022_8_15_11-59-18_136.jpg",-0.899543583245903,-0.406743486686122,0,0,6,1,0,0,8,0,0,81,4,0,0,0,0,0,0,0
"7_1",7,1,8.13816,6.58368,4.54152,1.1292,47.61738923,-122.3603606,6,1.037885375,0.517863906,0.579254857,"2022_8_15_11-59-18_8.jpg",0.170265649145247,1.25864141503335,59,0,0,0,0,1,8,16,0,4,0,0,0,1,0,0,0,0
"7_1",7,1,7.13232,6.58368,4.54152,0.855733333,47.61734921,-122.3601419,5,1.144877871,0.5766,0.711352617,"2022_8_15_11-59-18_168.jpg",-0.128592478249687,1.02475970604919,0,0,10,61,0,0,19,0,0,0,4,0,0,6,0,0,0,0
"7_1",7,1,7.13232,6.58368,4.54152,0.951375,47.61735554,-122.3601607,9,1.857206949,0.808510638,0.845251308,"2022_8_15_11-59-18_152.jpg",-0.488096511757356,0.147886837711242,8,1,14,14,0,0,5,0,0,32,11,0,0,8,0,0,0,1
"7_1",7,1,6.97992,6.58368,4.54152,0.813533333,47.61734929,-122.3601274,7,0.939634056,0.4406,0.482876384,"2022_8_15_11-59-18_176.jpg",-0.786053410170048,0.688889911371982,1,5,0,73,0,0,1,0,0,15,3,0,0,2,0,0,0,0
"7_1",7,1,7.43712,6.58368,4.54152,1.1608,47.61739581,-122.3602597,8,1.298201771,0.576257436,0.624303085,"2022_8_15_11-59-18_80.jpg",-0.536992258344208,-0.345808082897852,11,3,3,2,0,0,7,0,0,54,0,5,0,1,0,0,0,0
"7_1",7,1,4.75488,6.58368,4.54152,1.000333333,47.6173168,-122.3599968,3,0.398670661,0.1994,0.362885674,"2022_8_15_11-59-18_288.jpg",-0.915479412505602,-0.560697308450279,2,0,0,0,0,0,9,0,0,89,0,0,0,0,0,0,0,0
"7_1",7,1,4.66344,6.58368,4.54152,0.897,47.61721086,-122.3598372,6,1.246360994,0.6512,0.695607315,"2022_8_15_11-59-18_416.jpg",-0.457719239163855,0.887289729571566,10,40,2,42,0,0,2,0,0,0,4,0,0,0,0,0,0,0
"7_1",7,1,4.48056,6.58368,4.54152,0.8418,47.61730915,-122.3599605,9,1.640332121,0.715326947,0.746547321,"2022_8_15_11-59-18_312.jpg",-0.318857804822205,-0.210256526952727,1,5,4,9,0,0,8,0,0,48,0,11,0,11,0,1,0,0
"7_1",7,1,7.43712,6.58368,4.54152,0.987866667,47.61741212,-122.3602733,6,0.619192303,0.268447261,0.345577804,"2022_8_15_11-59-18_64.jpg",-0.829323404818814,-0.495781131756893,3,1,0,0,0,0,7,0,0,80,1,0,0,2,0,0,0,0
"7_1",7,1,4.60248,6.58368,4.54152,1.1226,47.61724052,-122.3598757,6,1.079170678,0.492404514,0.602296623,"2022_8_15_11-59-18_384.jpg",-0.717086489183546,-0.275192739338424,4,8,3,8,0,0,6,0,0,67,0,0,0,0,0,0,0,0
"7_1",7,1,7.43712,6.58368,4.54152,1.037125,47.61740247,-122.3602648,10,1.422703679,0.593474333,0.617872357,"2022_8_15_11-59-18_72.jpg",-0.643292651233368,-0.276542573906133,5,1,3,2,0,0,11,2,0,60,3,0,0,4,0,6,0,0
"7_1",7,1,4.69392,6.58368,4.54152,0.941266667,47.61723267,-122.3598662,10,1.472766606,0.641300882,0.63961441,"2022_8_15_11-59-18_392.jpg",-0.534464408828358,-0.236352342782826,6,14,1,7,0,0,7,0,0,55,1,4,0,1,0,0,1,0
"7_1",7,1,4.51104,6.58368,4.54152,1.001625,47.61718359,-122.3597909,8,1.433357519,0.647484951,0.689299262,"2022_8_15_11-59-18_448.jpg",-0.512372479520149,-0.224215448841047,5,16,0,8,0,0,8,1,0,55,0,4,0,2,0,0,0,0
"7_1",7,1,4.63296,6.58368,4.54152,1.0616,47.61724847,-122.3598854,8,1.831462005,0.819444444,0.880747051,"2022_8_15_11-59-18_376.jpg",0.1618827646964,0.146275821880659,0,11,4,14,0,0,10,0,0,2,4,14,0,1,0,0,0,0
"7_1",7,1,5.15112,6.58368,4.54152,0.907933333,47.61733913,-122.3600433,9,2.059049091,0.859753086,0.937113626,"2022_8_15_11-59-18_248.jpg",-0.07339395055259,0.405585680910708,8,21,11,11,0,0,12,2,0,4,9,0,0,12,0,0,0,0
"7_1",7,1,5.15112,6.58368,4.54152,1.007,47.61735738,-122.360074,9,1.396296113,0.64,0.635481747,"2022_8_15_11-59-18_224.jpg",-0.592159563703912,-0.165935344553493,2,20,3,3,0,0,12,1,0,55,2,0,0,2,0,0,0,0
"7_1",7,1,5.15112,6.58368,4.54152,1.038733333,47.61734508,-122.3600537,8,1.905185913,0.825486646,0.916200756,"2022_8_15_11-59-18_240.jpg",-0.405370568611913,0.10580170197182,6,12,15,10,0,0,12,0,0,29,6,0,0,4,0,0,0,0
"7_1",7,1,8.16864,6.58368,4.54152,0.8539375,47.61739978,-122.3603234,9,1.630850107,0.742480604,0.74223187,"2022_8_15_11-59-18_32.jpg",-0.565506403969088,0.0687636254893251,34,6,0,1,0,0,6,2,0,33,8,0,0,6,0,1,0,0
"7_1",7,1,4.20624,6.58368,4.54152,0.956266667,47.61729579,-122.3599402,8,0.866148779,0.37368477,0.416529516,"2022_8_15_11-59-18_328.jpg",-0.786089313368527,-0.395058560255632,1,9,2,1,0,0,5,0,0,76,2,0,0,1,0,0,0,0
"7_1",7,1,4.60248,6.58368,4.54152,0.9424,47.61730855,-122.3599719,7,1.45093947,0.6886,0.745635388,"2022_8_15_11-59-18_304.jpg",-0.504824630249978,-0.263883002084884,0,16,14,2,0,0,11,0,0,50,1,6,0,0,0,0,0,0
"7_1",7,1,8.16864,6.58368,4.54152,0.946533333,47.61739609,-122.3603371,8,1.396953076,0.627543253,0.671792425,"2022_8_15_11-59-18_24.jpg",0.182568366605727,0.88900890697419,49,3,2,2,0,0,13,2,0,0,8,0,0,6,0,0,0,0
"7_1",7,1,7.49808,6.58368,4.54152,1.088666667,47.61738191,-122.3602335,9,1.937885314,0.823997551,0.881969615,"2022_8_15_11-59-18_96.jpg",-0.3414673235938,0.0726880293414728,12,4,5,0,0,0,11,4,0,31,12,0,0,17,0,0,3,0
"7_1",7,1,7.55904,6.58368,4.54152,0.955,47.61737314,-122.3602125,10,1.817049343,0.794,0.789134503,"2022_8_15_11-59-18_112.jpg",0.207778154146568,0.686446095173476,11,7,33,1,0,3,10,1,0,0,8,0,0,25,0,0,0,1
"7_1",7,1,4.51104,6.58368,4.54152,0.848466667,47.61716478,-122.3597556,8,1.352236301,0.655282417,0.650288202,"2022_8_15_11-59-18_472.jpg",-0.468281245893211,-0.320717477311574,2,22,1,1,0,0,5,0,0,36,0,5,0,1,0,0,0,0
"7_1",7,1,4.45008,6.58368,4.54152,1.102266667,47.61726266,-122.3599031,6,1.447521037,0.727068666,0.807876873,"2022_8_15_11-59-18_360.jpg",0.25654996254962,-0.356696187311809,0,24,2,22,0,0,0,0,0,9,0,39,0,3,0,0,0,0
"7_1",7,1,4.93776,6.58368,4.54152,1.1196,47.61733626,-122.360038,6,0.633346776,0.265190972,0.353477566,"2022_8_15_11-59-18_256.jpg",-0.880651636797526,-0.470256822579309,0,5,3,0,0,0,3,0,0,82,2,0,0,1,0,0,0,0
"7_1",7,1,4.38912,6.58368,4.54152,0.738666667,47.61713809,-122.359705,6,0.793289675,0.4114,0.442743398,"2022_8_15_11-59-18_504.jpg",-0.467228550550771,-0.695578880160454,2,2,0,0,0,0,1,0,0,74,0,20,0,1,0,0,0,0
"7_1",7,1,4.66344,6.58368,4.54152,0.88475,47.6172157,-122.359845,8,1.421879299,0.678910315,0.683779404,"2022_8_15_11-59-18_408.jpg",-0.430117684546591,0.695785672746718,6,42,2,36,0,0,2,0,0,5,3,0,0,3,0,0,0,0
"7_1",7,1,7.89432,6.58368,4.54152,1.3816,47.6173858,-122.3603744,6,1.361556334,0.6886,0.759899059,"2022_8_15_11-59-18_0.jpg",0.13993319305709,0.949128677184583,34,0,0,0,0,0,42,10,0,9,2,0,0,3,0,0,0,0
"7_1",7,1,3.62712,6.58368,4.54152,0.827733333,47.61711188,-122.3596559,8,1.782598132,0.802867384,0.857248495,"2022_8_15_11-59-18_544.jpg",0.00239874159458256,-0.208856427415037,0,21,5,7,0,0,6,0,0,21,1,26,0,6,0,0,0,0
"7_1",7,1,4.63296,6.58368,4.54152,0.9178,47.61718939,-122.359802,8,1.737029453,0.787760417,0.835334593,"2022_8_15_11-59-18_440.jpg",-0.240818965709435,0.211902888044165,14,34,1,5,0,0,9,0,0,18,2,0,0,13,0,0,0,0
"7_1",7,1,4.17576,6.58368,4.54152,0.987466667,47.61728686,-122.3599298,8,1.410581958,0.681234825,0.678346532,"2022_8_15_11-59-18_336.jpg",-0.562356581996872,-0.0835660268471411,3,36,5,2,0,0,7,0,0,37,0,1,0,2,0,0,0,0
"7_1",7,1,4.45008,6.58368,4.54152,0.790666667,47.61714456,-122.3597171,8,1.407554702,0.652019992,0.676890729,"2022_8_15_11-59-18_496.jpg",-0.709211507699928,-0.134330368345138,1,3,23,5,0,0,7,0,0,52,4,0,0,3,0,0,0,0
"7_1",7,1,5.1816,6.58368,4.54152,1.0024,47.61735255,-122.3600637,5,1.012194238,0.586674829,0.628911641,"2022_8_15_11-59-18_232.jpg",-0.15487334277657,-0.675319263291296,0,8,0,0,0,0,1,0,0,48,1,41,0,0,0,0,0,0
"7_1",7,1,6.12648,6.58368,4.54152,0.878066667,47.61735681,-122.3601041,9,1.972398482,0.8388,0.897677234,"2022_8_15_11-59-18_200.jpg",0.0195185341289157,0.244628974444524,10,28,4,10,15,0,16,1,0,9,0,0,0,7,0,0,0,0
"7_1",7,1,4.02336,6.58368,4.54152,0.866333333,47.61712701,-122.3596843,10,1.753431803,0.772026783,0.761505757,"2022_8_15_11-59-18_520.jpg",-0.425618857344696,0.129541396901964,3,6,3,27,0,0,10,1,0,34,2,0,0,10,0,0,0,1
"7_1",7,1,7.43712,6.58368,4.54152,1.143333333,47.6174095,-122.3602861,7,1.348117996,0.607423823,0.692795603,"2022_8_15_11-59-18_56.jpg",-0.628188295889442,-0.196713481117685,12,5,4,0,0,0,8,0,0,57,6,0,0,3,0,0,0,0
"7_1",7,1,4.66344,6.58368,4.54152,0.878133333,47.61722361,-122.359855,5,0.995472006,0.558514437,0.618521534,"2022_8_15_11-59-18_400.jpg",-0.838979385267987,-0.204288473475297,2,32,0,7,0,0,1,0,0,57,0,0,0,0,0,0,0,0
"7_1",7,1,7.55904,6.58368,4.54152,0.893933333,47.61736952,-122.360202,9,1.294326511,0.542482299,0.589073381,"2022_8_15_11-59-18_120.jpg",-0.686598053038777,-0.254303853689228,3,6,7,3,0,0,6,1,0,65,5,0,0,2,0,0,0,0
"7_1",7,1,4.45008,6.58368,4.54152,0.841,47.61715085,-122.3597293,8,1.74641983,0.785630779,0.83985041,"2022_8_15_11-59-18_488.jpg",-0.315737266870605,-0.241386005697296,1,7,26,7,0,0,7,0,0,32,5,12,0,0,0,0,0,0
"7_1",7,1,4.66344,6.58368,4.54152,0.876733333,47.6171962,-122.3598136,10,1.761501146,0.781663516,0.765010228,"2022_8_15_11-59-18_432.jpg",-0.0266824624820782,-0.30709629853821,3,15,1,6,0,1,7,0,0,26,0,29,0,3,0,1,0,0
"7_1",7,1,6.49224,6.58368,4.54152,0.782466667,47.61735376,-122.3601127,9,1.684336148,0.7466,0.766574416,"2022_8_15_11-59-18_192.jpg",-0.0848684312369169,0.650502161407864,1,23,5,42,4,0,10,3,0,0,3,0,0,9,0,0,0,0
"7_2",7,2,5.76072,6.58368,6.46176,0.982733333,47.61809923,-122.3605133,8,1.463618338,0.678050812,0.703851639,"2022_8_15_12-19-36_704.jpg",-0.720935833966476,0.383144698360462,0,4,2,48,0,0,4,0,0,26,6,0,0,2,0,0,0,6
"7_2",7,2,4.02336,6.58368,6.46176,1.282266667,47.61802762,-122.3604206,8,1.626226808,0.76301541,0.782049784,"2022_8_15_12-19-36_624.jpg",-0.345152315494348,0.145965303594863,2,32,2,26,0,0,0,0,0,22,2,8,0,4,0,0,0,0
"7_2",7,2,5.05968,6.58368,6.46176,0.951,47.61804844,-122.3604528,7,1.582506437,0.7536,0.813247435,"2022_8_15_12-19-36_656.jpg",-0.513539147255348,0.419227698308164,2,32,4,32,0,0,0,0,0,18,6,0,0,6,0,0,0,0
"7_2",7,2,2.01168,6.58368,6.46176,1.0388,47.61767919,-122.3600943,7,1.39821722,0.678050812,0.718541511,"2022_8_15_12-19-36_264.jpg",0.310052755497465,0.757491701643523,0,2,2,10,0,0,24,0,0,2,10,0,0,48,0,0,0,0
"7_2",7,2,6.18744,6.58368,6.46176,0.942533333,47.61744091,-122.3601908,10,1.392253747,0.578092461,0.60464812,"2022_8_15_12-19-36_80.jpg",-0.56383171969568,-0.369713774878379,0,2,2,10,0,0,2,2,0,62,2,6,0,6,0,4,0,0
"7_2",7,2,8.04672,6.58368,6.46176,0.858625,47.61738362,-122.3602627,9,1.726824417,0.767407407,0.785911661,"2022_8_15_12-19-36_16.jpg",0.196433050141833,0.580045071175996,30,6,6,2,0,0,10,2,0,2,4,0,0,28,0,0,0,0
"7_2",7,2,5.51688,6.58368,6.46176,0.978066667,47.61806597,-122.3604814,6,1.459629599,0.7256,0.81463479,"2022_8_15_12-19-36_672.jpg",-0.726926100878372,0.216377441589473,2,40,12,14,0,0,0,0,0,28,4,0,0,0,0,0,0,0
"7_2",7,2,1.79832,6.58368,6.46176,1.0814375,47.61781658,-122.3601657,9,1.717279325,0.759683465,0.781567502,"2022_8_15_12-19-36_384.jpg",-0.393559682550937,-0.00300198598360642,2,8,2,6,0,0,18,0,2,40,4,0,0,16,0,0,0,0
"7_2",7,2,2.86512,6.58368,6.46176,1.1875,47.61791667,-122.3602943,6,1.435060034,0.712809917,0.800922255,"2022_8_15_12-19-36_496.jpg",0.0279673105224176,-0.529357829956578,0,6,0,0,6,0,0,2,0,32,0,32,0,10,0,0,0,0
"7_2",7,2,2.37744,6.58368,6.46176,0.904866667,47.61762437,-122.3600831,4,1.217568441,0.686283386,0.878289976,"2022_8_15_12-19-36_224.jpg",0.814135364268116,0.135135519596024,0,0,0,0,0,0,24,0,0,0,4,32,0,34,0,0,0,0
"7_2",7,2,2.7432,6.58368,6.46176,1.094533333,47.61789689,-122.3602621,7,1.393755649,0.68,0.716248718,"2022_8_15_12-19-36_472.jpg",-0.069317885581655,-0.591266121540762,0,0,2,0,12,0,2,0,2,26,0,8,0,48,0,0,0,0
"7_2",7,2,7.95528,6.58368,6.46176,0.8044,47.6173902,-122.3602547,6,1.318551099,0.7,0.73589738,"2022_8_15_12-19-36_24.jpg",0.62841243348638,0.946627650754435,34,2,0,0,0,0,2,26,0,0,2,0,0,34,0,0,0,0
"7_2",7,2,3.59664,6.58368,6.46176,0.955333333,47.61795031,-122.3603314,4,0.43057499,0.1864,0.310594202,"2022_8_15_12-19-36_528.jpg",-0.934519129880074,-0.555831258656879,4,4,0,0,0,0,0,0,0,90,0,0,0,2,0,0,0,0
"7_2",7,2,3.74904,6.58368,6.46176,0.952733333,47.6180066,-122.3603972,7,1.571738385,0.7552,0.807713751,"2022_8_15_12-19-36_592.jpg",-0.603538931494763,0.248298488319641,2,36,0,16,0,0,2,0,0,26,14,0,0,4,0,0,0,0
"7_2",7,2,3.84048,6.58368,6.46176,1.2322,47.61802302,-122.360414,3,0.967113404,0.5736,0.880304557,"2022_8_15_12-19-36_616.jpg",-0.890801344615052,-0.0966429342457075,0,18,0,24,0,0,0,0,0,58,0,0,0,0,0,0,0,0
"7_2",7,2,2.86512,6.58368,6.46176,1.383133333,47.6179271,-122.360302,7,1.746244324,0.802595998,0.897392063,"2022_8_15_12-19-36_504.jpg",-0.0716932851153355,-0.158859699732235,6,10,0,0,0,0,8,0,0,26,2,16,0,18,0,0,0,0
"7_2",7,2,2.16408,6.58368,6.46176,0.8226875,47.61784785,-122.3602103,5,1.098263022,0.6072,0.682389183,"2022_8_15_12-19-36_424.jpg",0.690807736252148,-0.903009015816956,0,0,0,0,0,0,6,0,44,2,4,44,0,0,0,0,0,0
"7_2",7,2,1.70688,6.58368,6.46176,1.314133333,47.61783915,-122.3601988,7,1.517378751,0.720533111,0.779778425,"2022_8_15_12-19-36_408.jpg",0.0652820244866921,-0.503151345040584,0,12,0,2,0,0,4,0,8,26,0,42,0,4,0,0,0,0
"7_2",7,2,1.58496,6.58368,6.46176,1.627733333,47.61784195,-122.3602042,7,1.5526468,0.7416,0.797902617,"2022_8_15_12-19-36_416.jpg",-0.0224576482588092,-0.353685598790575,2,10,0,0,0,0,8,0,0,34,2,34,0,10,0,0,0,0
"7_2",7,2,1.85928,6.58368,6.46176,1.048,47.61772049,-122.3601018,5,1.131012198,0.6248,0.70273739,"2022_8_15_12-19-36_296.jpg",0.852379213138064,0.662526468071644,2,0,0,0,0,0,0,0,0,2,36,12,0,48,0,0,0,0
"7_2",7,2,6.03504,6.58368,6.46176,0.7868125,47.61745731,-122.3601724,6,1.309257889,0.653061224,0.730710741,"2022_8_15_12-19-36_96.jpg",-0.659024102406297,0.357659316197771,0,10,4,50,0,0,0,0,0,26,2,0,0,6,0,0,0,0
"7_2",7,2,3.47472,6.58368,6.46176,0.832466667,47.61796289,-122.3603471,6,1.577192988,0.7688,0.880248167,"2022_8_15_12-19-36_544.jpg",0.175248361264679,-0.172343881905338,2,32,0,10,0,0,0,0,0,12,0,28,0,16,0,0,0,0
"7_2",7,2,1.88976,6.58368,6.46176,0.991533333,47.61775713,-122.3601206,7,1.602820101,0.752066116,0.823686593,"2022_8_15_12-19-36_328.jpg",0.441692432792556,-0.256959645402923,0,0,0,4,0,0,2,0,6,8,10,32,0,26,0,0,0,0
"7_2",7,2,6.7056,6.58368,6.46176,0.916866667,47.61742335,-122.3602128,7,1.655892727,0.782118056,0.850960527,"2022_8_15_12-19-36_64.jpg",-0.385283294295571,0.477915283179254,4,2,26,16,0,0,0,0,0,16,4,0,0,28,0,0,0,0
"7_2",7,2,4.2672,6.58368,6.46176,0.839666667,47.61752632,-122.3601339,7,1.232832986,0.56224536,0.633550828,"2022_8_15_12-19-36_144.jpg",0.395345034373827,-0.541612268758924,4,12,2,0,0,0,0,0,0,8,2,60,0,6,0,0,0,0
"7_2",7,2,7.68096,6.58368,6.46176,1.481066667,47.6173667,-122.3602828,9,1.530930508,0.679945677,0.696756501,"2022_8_15_12-19-36_0.jpg",0.254938771361542,0.719416758590783,48,2,4,4,0,0,4,0,0,2,8,2,0,20,0,0,0,0
"7_2",7,2,1.92024,6.58368,6.46176,0.9748,47.61774646,-122.3601141,5,1.092041291,0.5928,0.678523404,"2022_8_15_12-19-36_320.jpg",0.55185398711931,1.00542269636262,0,0,0,2,0,0,12,0,2,0,28,0,0,56,0,0,0,0
"7_2",7,2,5.6388,6.58368,6.46176,0.89275,47.61807648,-122.3604925,8,1.425047708,0.6704,0.685303087,"2022_8_15_12-19-36_680.jpg",-0.395707741743541,0.693756801746188,2,48,4,30,0,0,2,0,0,4,4,0,0,6,0,0,0,0
"7_2",7,2,7.22376,6.58368,6.46176,0.8870625,47.61741342,-122.3602258,7,1.676238628,0.771345273,0.861416252,"2022_8_15_12-19-36_48.jpg",-0.512145358371816,-0.000476990586399463,6,10,12,2,0,0,0,0,0,38,12,0,0,18,0,0,0,0
"7_2",7,2,2.68224,6.58368,6.46176,0.782333333,47.61760482,-122.3600863,5,0.963998625,0.483132028,0.598966023,"2022_8_15_12-19-36_208.jpg",0.515366087290066,0.89016586815162,0,2,0,4,0,0,16,0,0,0,8,0,0,68,0,0,0,0
"7_2",7,2,2.16408,6.58368,6.46176,0.7926,47.617649,-122.360082,4,1.118440219,0.624,0.806784079,"2022_8_15_12-19-36_240.jpg",0.660207696314738,0.9097818295588,0,0,0,0,4,0,16,0,0,0,28,0,0,52,0,0,0,0
"7_2",7,2,1.88976,6.58368,6.46176,0.9106,47.61779713,-122.3601503,6,1.275714496,0.624,0.711989817,"2022_8_15_12-19-36_368.jpg",0.341170188620283,0.844864101910924,2,6,0,6,0,0,8,0,0,0,22,0,0,56,0,0,0,0
"7_2",7,2,2.37744,6.58368,6.46176,1.020666667,47.61788588,-122.3602444,9,1.333515494,0.568,0.606909056,"2022_8_15_12-19-36_456.jpg",0.440891696351635,0.585548004151759,2,2,2,2,8,0,8,0,0,8,4,0,0,64,0,0,0,0
"7_2",7,2,3.84048,6.58368,6.46176,0.9156875,47.61801293,-122.3604024,6,1.475853136,0.7152,0.823689318,"2022_8_15_12-19-36_600.jpg",-0.361062391114109,0.690862117353194,2,12,0,46,0,0,0,0,0,8,14,0,0,18,0,0,0,0
"7_2",7,2,2.83464,6.58368,6.46176,1.0428,47.61790301,-122.3602718,4,0.728530236,0.3704,0.525523479,"2022_8_15_12-19-36_480.jpg",-0.561879158553407,-0.636243195973126,0,2,0,0,0,0,0,0,0,78,0,12,0,8,0,0,0,0
"7_2",7,2,7.04088,6.58368,6.46176,0.8124,47.61741875,-122.360219,2,0.167944148,0.0768,0.242292189,"2022_8_15_12-19-36_56.jpg",-1.13614742087507,-0.584401564355067,0,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0
"7_2",7,2,7.52856,6.58368,6.46176,1.0108,47.61739955,-122.3602431,7,1.493249017,0.7024,0.767378195,"2022_8_15_12-19-36_32.jpg",-0.544282357256662,-0.183949918352566,10,0,8,0,0,0,2,10,0,48,2,0,0,20,0,0,0,0
"7_2",7,2,1.76784,6.58368,6.46176,1.058866667,47.61782755,-122.360177,6,1.471883255,0.720221607,0.821473686,"2022_8_15_12-19-36_392.jpg",0.181620059948671,0.578276078240023,0,2,0,2,0,0,10,0,0,6,2,0,0,16,0,0,0,0
"7_2",7,2,5.88264,6.58368,6.46176,0.8284,47.61746836,-122.3601692,6,0.78134957,0.354227405,0.436079498,"2022_8_15_12-19-36_104.jpg",-0.504557774338748,1.07316621867043,1,6,8,78,0,0,0,0,0,1,0,0,0,4,0,0,0,0
"7_2",7,2,2.04216,6.58368,6.46176,0.885375,47.61769011,-122.3600981,4,0.897642496,0.536443149,0.647512189,"2022_8_15_12-19-36_272.jpg",0.761503193452047,1.07359721247372,0,0,2,0,4,0,0,0,0,0,36,0,0,56,0,0,0,0
"7_2",7,2,3.74904,6.58368,6.46176,0.999133333,47.61798389,-122.3603761,1,0,0,NA,"2022_8_15_12-19-36_568.jpg",-1.16197054364812,-0.669716645015645,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
"7_2",7,2,5.45592,6.58368,6.46176,1.031466667,47.61748208,-122.3601609,6,1.447099536,0.7232,0.807641629,"2022_8_15_12-19-36_112.jpg",-0.484219829005325,0.630206824404189,14,34,4,36,0,0,0,0,0,10,0,0,0,2,0,0,0,0
"7_2",7,2,5.66928,6.58368,6.46176,1.084066667,47.61809177,-122.3605065,9,1.610590426,0.7104,0.733011292,"2022_8_15_12-19-36_696.jpg",-0.364507931084491,0.318979601198689,0,8,2,48,0,0,4,0,0,20,2,6,0,8,0,0,0,2
"7_2",7,2,4.54152,6.58368,6.46176,1.4784,47.61804434,-122.3604462,4,1.078381433,0.624,0.777887773,"2022_8_15_12-19-36_648.jpg",-0.772518652982272,0.655256686175463,0,38,0,46,0,0,0,0,0,14,2,0,0,0,0,0,0,0
