"dataset","variable","display_name","key","site","season","depth","transect","diver_value","rov_value","z_diver","z_rov","dz"
"abundance, all seasons","blood_star","Blood star","CP_6_winter","Centennial_Park","winter","shallow",6,1,1,0.640869944461656,0.812036741610114,-0.171166797148458
"abundance, all seasons","blood_star","Blood star","EBM_1_summer","Elliott_Bay_Marina","summer","deep",1,3,1,3.20434972230828,0.812036741610114,2.39231298069816
"abundance, all seasons","blood_star","Blood star","EBM_2_summer","Elliott_Bay_Marina","summer","deep",2,1,0,0.640869944461656,-0.487222044966068,1.12809198942772
"abundance, all seasons","blood_star","Blood star","EBM_3_summer","Elliott_Bay_Marina","summer","deep",3,1,1,0.640869944461656,0.812036741610114,-0.171166797148458
"abundance, all seasons","blood_star","Blood star","EBM_4_summer","Elliott_Bay_Marina","summer","shallow",4,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","EBM_5_summer","Elliott_Bay_Marina","summer","shallow",5,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","EBM_6_summer","Elliott_Bay_Marina","summer","shallow",6,1,0,0.640869944461656,-0.487222044966068,1.12809198942772
"abundance, all seasons","blood_star","Blood star","EBM_1_winter","Elliott_Bay_Marina","winter","deep",1,0,0,-0.640869944461656,-0.487222044966068,-0.153647899495588
"abundance, all seasons","blood_star","Blood star","EBM_2_winter","Elliott_Bay_Marina","winter","deep",2,2,2,1.92260983338497,2.1112955281863,-0.188685694801328
"abundance, all seasons","blood_star","Blood star","EBM_3_winter","Elliott_Bay_Marina","winter","deep",3,1,1,0.640869944461656,0.812036741610114,-0.171166797148458
"abundance, all seasons","blood_star","Blood star","EBM_4_winter","Elliott_Bay_Marina","winter","shallow",4,0,3,-0.640869944461656,3.41055431476248,-4.05142425922413
"abundance, all seasons","blood_star","Blood star","EBM_5_winter","Elliott_Bay_Marina","winter","shallow",5,1,0,0.640869944461656,-0.487222044966068,1.12809198942772
"abundance, all seasons","blood_star","Blood star","EBM_6_winter","Elliott_Bay_Marina","winter","shallow",6,1,0,0.640869944461656,-0.487222044966068,1.12809198942772
"abundance, all seasons","large_anemone","Large anemone","CP_1_summer","Centennial_Park","summer","deep",1,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","CP_2_summer","Centennial_Park","summer","deep",2,1,0,1.41080991468894,-0.339116499156263,1.7499264138452
"abundance, all seasons","large_anemone","Large anemone","CP_3_summer","Centennial_Park","summer","deep",3,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","CP_4_summer","Centennial_Park","summer","shallow",4,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","CP_5_summer","Centennial_Park","summer","shallow",5,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","CP_6_summer","Centennial_Park","summer","shallow",6,0,2,-0.47026997156298,2.37381549409384,-2.84408546565682
"abundance, all seasons","large_anemone","Large anemone","CP_1_winter","Centennial_Park","winter","deep",1,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","CP_2_winter","Centennial_Park","winter","deep",2,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","CP_3_winter","Centennial_Park","winter","deep",3,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","CP_4_winter","Centennial_Park","winter","shallow",4,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","CP_5_winter","Centennial_Park","winter","shallow",5,1,1,1.41080991468894,1.01734949746879,0.39346041722015
"abundance, all seasons","large_anemone","Large anemone","CP_6_winter","Centennial_Park","winter","shallow",6,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","EBM_1_summer","Elliott_Bay_Marina","summer","deep",1,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","EBM_2_summer","Elliott_Bay_Marina","summer","deep",2,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","EBM_3_summer","Elliott_Bay_Marina","summer","deep",3,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","EBM_4_summer","Elliott_Bay_Marina","summer","shallow",4,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","EBM_5_summer","Elliott_Bay_Marina","summer","shallow",5,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","EBM_6_summer","Elliott_Bay_Marina","summer","shallow",6,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","EBM_1_winter","Elliott_Bay_Marina","winter","deep",1,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","EBM_2_winter","Elliott_Bay_Marina","winter","deep",2,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","EBM_3_winter","Elliott_Bay_Marina","winter","deep",3,1,3,1.41080991468894,3.7302814907189,-2.31947157602996
"abundance, all seasons","large_anemone","Large anemone","EBM_4_winter","Elliott_Bay_Marina","winter","shallow",4,2,0,3.29188980094086,-0.339116499156263,3.63100630009712
"abundance, all seasons","large_anemone","Large anemone","EBM_5_winter","Elliott_Bay_Marina","winter","shallow",5,0,0,-0.47026997156298,-0.339116499156263,-0.131153472406717
"abundance, all seasons","large_anemone","Large anemone","EBM_6_winter","Elliott_Bay_Marina","winter","shallow",6,1,0,1.41080991468894,-0.339116499156263,1.7499264138452
