"key","SU","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","img_name","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG"
"6_3",973,6,3,4.35864,6.58368,2.4384,0.953466667,47.61948277,-122.3629648,"2022_8_15_10-53-49_192.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,1,11,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0
"6_3",967,6,3,4.38912,6.58368,2.4384,0.8628125,47.61951395,-122.3630187,"2022_8_15_10-53-49_152.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,0,0,7,0,0,0,0,0,0,0,8,0,2,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,2,0,2,0,0,0
"6_3",995,6,3,5.12064,6.58368,2.4384,0.974466667,47.61935054,-122.3627588,"2022_8_15_10-53-49_352.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0
"6_3",1018,6,3,5.42544,6.58368,2.4384,0.737866667,47.61921389,-122.362562,"2022_8_15_10-53-49_520.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,12,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0
"6_3",980,6,3,4.38912,6.58368,2.4384,1.0534,47.61944537,-122.3628979,"2022_8_15_10-53-49_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,0,0,3,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,66,0,0,1,0,0,0
"6_3",981,6,3,4.51104,6.58368,2.4384,1.270066667,47.61943573,-122.3628905,"2022_8_15_10-53-49_248.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,2,2,0,12,0,0,0,0,0,0,0,11,0,0,0,6,0,9,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0
"6_3",1004,6,3,5.45592,6.58368,2.4384,0.9572,47.61930147,-122.3626908,"2022_8_15_10-53-49_416.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,2,0,0,4,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,1,0,0,0
"6_3",970,6,3,4.38912,6.58368,2.4384,0.889866667,47.61949903,-122.3629983,"2022_8_15_10-53-49_168.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,6,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0
"6_3",1034,6,3,4.60248,6.58368,2.4384,4.524533333,47.61959343,-122.3631088,"2022_8_15_10-53-49_72.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,55,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
"6_3",1012,6,3,4.69392,6.58368,2.4384,4.556875,47.61961428,-122.3631338,"2022_8_15_10-53-49_48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,22,0,0,0,0,0,0,0,23,0,19,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14,5,0,0,0,0,0
"6_3",962,6,3,4.45008,6.58368,2.4384,0.842333333,47.61955419,-122.3630673,"2022_8_15_10-53-49_112.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,5,0,0,0
"7_1",1114,7,1,6.79704,6.58368,4.54152,0.816875,47.61735096,-122.3601205,"2022_8_15_11-59-18_184.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,45,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
"7_1",1118,7,1,5.39496,6.58368,4.54152,0.931133333,47.61735818,-122.3600825,"2022_8_15_11-59-18_216.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,4,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
"7_1",1147,7,1,4.66344,6.58368,4.54152,0.893266667,47.61720285,-122.3598244,"2022_8_15_11-59-18_424.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,0,4,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
"7_1",1129,7,1,4.572,6.58368,4.54152,1.0706875,47.61731206,-122.3599829,"2022_8_15_11-59-18_296.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0
"7_1",1111,7,1,7.10184,6.58368,4.54152,0.943,47.61735304,-122.3601533,"2022_8_15_11-59-18_160.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,67,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"7_1",1106,7,1,7.52856,6.58368,4.54152,0.858533333,47.61736474,-122.3601881,"2022_8_15_11-59-18_128.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0
"7_1",1169,7,1,7.40664,6.58368,4.54152,1.170466667,47.61738818,-122.3602465,"2022_8_15_11-59-18_88.jpg",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,7,0,12,1,0,0
"7_1",1107,7,1,7.43712,6.58368,4.54152,0.857,47.61736227,-122.360181,"2022_8_15_11-59-18_136.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,4,0,0,0,0,0
"7_1",1167,7,1,8.13816,6.58368,4.54152,1.1292,47.61738923,-122.3603606,"2022_8_15_11-59-18_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,1,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0
"7_1",1112,7,1,7.13232,6.58368,4.54152,0.855733333,47.61734921,-122.3601419,"2022_8_15_11-59-18_168.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,61,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"7_1",1109,7,1,7.13232,6.58368,4.54152,0.951375,47.61735554,-122.3601607,"2022_8_15_11-59-18_152.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,14,0,0,14,0,0,0,1,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,32,11,0,3,0,0,0
"7_1",1113,7,1,6.97992,6.58368,4.54152,0.813533333,47.61734929,-122.3601274,"2022_8_15_11-59-18_176.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0
"7_1",1168,7,1,7.43712,6.58368,4.54152,1.1608,47.61739581,-122.3602597,"2022_8_15_11-59-18_80.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,3,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,11,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,1,0,0
"7_1",1128,7,1,4.75488,6.58368,4.54152,1.000333333,47.6173168,-122.3599968,"2022_8_15_11-59-18_288.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0
"7_1",1146,7,1,4.66344,6.58368,4.54152,0.897,47.61721086,-122.3598372,"2022_8_15_11-59-18_416.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,2,0,0,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"7_1",1131,7,1,4.48056,6.58368,4.54152,0.8418,47.61730915,-122.3599605,"2022_8_15_11-59-18_312.jpg",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,4,0,0,9,0,0,0,0,0,0,0,8,0,11,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
"7_1",1165,7,1,7.43712,6.58368,4.54152,0.987866667,47.61741212,-122.3602733,"2022_8_15_11-59-18_64.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,1,0,5,1,0,0
"7_1",1141,7,1,4.60248,6.58368,4.54152,1.1226,47.61724052,-122.3598757,"2022_8_15_11-59-18_384.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,4,0,0,0
"7_1",1166,7,1,7.43712,6.58368,4.54152,1.037125,47.61740247,-122.3602648,"2022_8_15_11-59-18_72.jpg",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,5,0,3,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,60,3,0,3,1,0,0
"7_1",1142,7,1,4.69392,6.58368,4.54152,0.941266667,47.61723267,-122.3598662,"2022_8_15_11-59-18_392.jpg",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,6,0,1,0,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,1,1,0,0
"7_1",1150,7,1,4.51104,6.58368,4.54152,1.001625,47.61718359,-122.3597909,"2022_8_15_11-59-18_448.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,8,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,1,0,0,0
"7_1",1140,7,1,4.63296,6.58368,4.54152,1.0616,47.61724847,-122.3598854,"2022_8_15_11-59-18_376.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,1,14,0,0,0,0,0,0,0,10,0,14,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,16,0,0,0
"7_1",1123,7,1,5.15112,6.58368,4.54152,0.907933333,47.61733913,-122.3600433,"2022_8_15_11-59-18_248.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,11,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,9,0,7,1,0,0
"7_1",1119,7,1,5.15112,6.58368,4.54152,1.007,47.61735738,-122.360074,"2022_8_15_11-59-18_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,2,0,0,0,0,0
"7_1",1122,7,1,5.15112,6.58368,4.54152,1.038733333,47.61734508,-122.3600537,"2022_8_15_11-59-18_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,15,0,0,10,0,0,0,0,0,0,0,12,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,29,6,0,1,0,0,0
"7_1",1132,7,1,8.16864,6.58368,4.54152,0.8539375,47.61739978,-122.3603234,"2022_8_15_11-59-18_32.jpg",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,34,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,33,8,0,1,3,0,0
"7_1",1134,7,1,4.20624,6.58368,4.54152,0.956266667,47.61729579,-122.3599402,"2022_8_15_11-59-18_328.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,0,3,1,0,0
"7_1",1130,7,1,4.60248,6.58368,4.54152,0.9424,47.61730855,-122.3599719,"2022_8_15_11-59-18_304.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,0,0,2,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0
"7_1",1121,7,1,8.16864,6.58368,4.54152,0.946533333,47.61739609,-122.3603371,"2022_8_15_11-59-18_24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,0,2,0,1,2,0,0,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0
"7_1",1170,7,1,7.49808,6.58368,4.54152,1.088666667,47.61738191,-122.3602335,"2022_8_15_11-59-18_96.jpg",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,12,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,31,12,0,0,1,0,0
"7_1",1104,7,1,7.55904,6.58368,4.54152,0.955,47.61737314,-122.3602125,"2022_8_15_11-59-18_112.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,33,0,0,1,0,0,0,1,0,3,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"7_1",1153,7,1,4.51104,6.58368,4.54152,0.848466667,47.61716478,-122.3597556,"2022_8_15_11-59-18_472.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,8,1,0,0
"7_1",1138,7,1,4.45008,6.58368,4.54152,1.102266667,47.61726266,-122.3599031,"2022_8_15_11-59-18_360.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0
"7_1",1124,7,1,4.93776,6.58368,4.54152,1.1196,47.61733626,-122.360038,"2022_8_15_11-59-18_256.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,82,2,0,0,0,0,0
"7_1",1158,7,1,4.38912,6.58368,4.54152,0.738666667,47.61713809,-122.359705,"2022_8_15_11-59-18_504.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0
"7_1",1145,7,1,4.66344,6.58368,4.54152,0.88475,47.6172157,-122.359845,"2022_8_15_11-59-18_408.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,2,0,0,36,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
"7_1",1102,7,1,7.89432,6.58368,4.54152,1.3816,47.6173858,-122.3603744,"2022_8_15_11-59-18_0.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0
"7_1",1163,7,1,3.62712,6.58368,4.54152,0.827733333,47.61711188,-122.3596559,"2022_8_15_11-59-18_544.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,0,0,7,0,0,0,0,0,0,0,6,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21,1,0,7,0,0,0
"7_1",1149,7,1,4.63296,6.58368,4.54152,0.9178,47.61718939,-122.359802,"2022_8_15_11-59-18_440.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,14,0,1,0,1,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,18,2,0,4,0,0,0
"7_1",1135,7,1,4.17576,6.58368,4.54152,0.987466667,47.61728686,-122.3599298,"2022_8_15_11-59-18_336.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,5,0,0,2,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,7,1,0,0
"7_1",1157,7,1,4.45008,6.58368,4.54152,0.790666667,47.61714456,-122.3597171,"2022_8_15_11-59-18_496.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,23,0,1,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,52,4,0,2,0,0,0
"7_1",1120,7,1,5.1816,6.58368,4.54152,1.0024,47.61735255,-122.3600637,"2022_8_15_11-59-18_232.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,1,0,0,0
"7_1",1116,7,1,6.12648,6.58368,4.54152,0.878066667,47.61735681,-122.3601041,"2022_8_15_11-59-18_200.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,15,4,0,0,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"7_1",1160,7,1,4.02336,6.58368,4.54152,0.866333333,47.61712701,-122.3596843,"2022_8_15_11-59-18_520.jpg",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,27,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,34,2,0,2,1,0,0
"7_1",1164,7,1,7.43712,6.58368,4.54152,1.143333333,47.6174095,-122.3602861,"2022_8_15_11-59-18_56.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,57,6,0,5,1,0,0
"7_1",1144,7,1,4.66344,6.58368,4.54152,0.878133333,47.61722361,-122.359855,"2022_8_15_11-59-18_400.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,1,0,0,0
"7_1",1105,7,1,7.55904,6.58368,4.54152,0.893933333,47.61736952,-122.360202,"2022_8_15_11-59-18_120.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,7,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,65,5,0,2,0,0,0
"7_1",1156,7,1,4.45008,6.58368,4.54152,0.841,47.61715085,-122.3597293,"2022_8_15_11-59-18_488.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,26,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,1,0,0,0
"7_1",1148,7,1,4.66344,6.58368,4.54152,0.876733333,47.6171962,-122.3598136,"2022_8_15_11-59-18_432.jpg",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,3,0,1,0,0,6,0,0,0,0,0,1,0,7,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,0,0
"7_1",1115,7,1,6.49224,6.58368,4.54152,0.782466667,47.61735376,-122.3601127,"2022_8_15_11-59-18_192.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,4,5,0,0,42,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"7_2",1254,7,2,5.76072,6.58368,6.46176,0.982733333,47.61809923,-122.3605133,"2022_8_15_12-19-36_704.jpg",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,48,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,2,0,0,0
"7_2",1243,7,2,4.02336,6.58368,6.46176,1.282266667,47.61802762,-122.3604206,"2022_8_15_12-19-36_624.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,2,0,0,26,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0
"7_2",1248,7,2,5.05968,6.58368,6.46176,0.951,47.61804844,-122.3604528,"2022_8_15_12-19-36_656.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,4,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0
"7_2",1194,7,2,2.01168,6.58368,6.46176,1.0388,47.61767919,-122.3600943,"2022_8_15_12-19-36_264.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,10,0,0,0,0,0,0,0,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,2,10,0,2,0,0,0
"7_2",1257,7,2,6.18744,6.58368,6.46176,0.942533333,47.61744091,-122.3601908,"2022_8_15_12-19-36_80.jpg",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,10,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,62,2,0,0,0,0,0
