"location","img_name","key","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","richness","Shannon","Simpson","Pielou","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG","AN_large","AN_plumose","CL_siphon","CR_cancer","CR_kelp","CR_sharp","CU_burrow","CU_cali","fish_gunn","fish_sculp","GR_kelp","GR_lingcod","GR_painted","RF_brown","RF_copper","SP_stripe","SP_kelp","SP_pile","SP_shiner","SS_blood","SS_leather","SS_ochre"
"Centennial_Park","2022_8_15_12-19-36_680.jpg","7_2","7","2",5.6388,6.58368,6.46176,0.89275,47.61807648,-122.3604925,9,1.46323855764088,0.672,0.665948566538801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,4,0,0,30,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_48.jpg","7_2","7","2",7.22376,6.58368,6.46176,0.8870625,47.61741342,-122.3602258,10,1.84123196190047,0.790510734241741,0.799636880957273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_208.jpg","7_2","7","2",2.68224,6.58368,6.46176,0.782333333,47.61760482,-122.3600863,9,1.48100577240678,0.6464,0.674034774452717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_240.jpg","7_2","7","2",2.16408,6.58368,6.46176,0.7926,47.617649,-122.360082,5,1.34168819087745,0.6944,0.833637744278246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_368.jpg","7_2","7","2",1.88976,6.58368,6.46176,0.9106,47.61779713,-122.3601503,6,1.27571449618463,0.624,0.71198981676611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_456.jpg","7_2","7","2",2.37744,6.58368,6.46176,1.020666667,47.61788588,-122.3602444,10,1.71375870828905,0.7336,0.744275950323577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,0,0,2,0,0,0,0,0,0,0,8,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_600.jpg","7_2","7","2",3.84048,6.58368,6.46176,0.9156875,47.61801293,-122.3604024,7,1.59042568640858,0.7296,0.817317123907643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_480.jpg","7_2","7","2",2.83464,6.58368,6.46176,1.0428,47.61790301,-122.3602718,4,0.728530236250064,0.3704,0.525523479487816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_56.jpg","7_2","7","2",7.04088,6.58368,6.46176,0.8124,47.61741875,-122.360219,2,0.167944147734173,0.0768,0.242292189082415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_32.jpg","7_2","7","2",7.52856,6.58368,6.46176,1.0108,47.61739955,-122.3602431,11,1.73875489917735,0.7264,0.725117113704556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,10,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,48,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_392.jpg","7_2","7","2",1.76784,6.58368,6.46176,1.058866667,47.61782755,-122.360177,11,1.84961928563936,0.7504,0.771351153914587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,4,0,46,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_104.jpg","7_2","7","2",5.88264,6.58368,6.46176,0.8284,47.61746836,-122.3601692,8,0.886255097410897,0.38,0.426198611332422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,8,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_272.jpg","7_2","7","2",2.04216,6.58368,6.46176,0.885375,47.61769011,-122.3600981,7,1.57173838488661,0.7552,0.807713750632139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_568.jpg","7_2","7","2",3.74904,6.58368,6.46176,0.999133333,47.61798389,-122.3603761,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_112.jpg","7_2","7","2",5.45592,6.58368,6.46176,1.031466667,47.61748208,-122.3601609,6,1.44709953627286,0.7232,0.807641628871266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_696.jpg","7_2","7","2",5.66928,6.58368,6.46176,1.084066667,47.61809177,-122.3605065,10,1.65019006134875,0.716008234486815,0.71666843773535,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,48,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_648.jpg","7_2","7","2",4.54152,6.58368,6.46176,1.4784,47.61804434,-122.3604462,4,1.07838143314975,0.624,0.777887772895936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_312.jpg","7_2","7","2",1.88976,6.58368,6.46176,0.967666667,47.61773817,-122.3601087,9,1.6603218306402,0.7344,0.755645029536795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_152.jpg","7_2","7","2",3.62712,6.58368,6.46176,1.042533333,47.61753842,-122.3601231,4,1.04361430832507,0.5704,0.752808593610672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_536.jpg","7_2","7","2",3.56616,6.58368,6.46176,0.8959375,47.61795673,-122.3603393,9,1.84041118216645,0.8024,0.837607225565284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,2,10,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_344.jpg","7_2","7","2",1.85928,6.58368,6.46176,1.814266667,47.61777092,-122.3601295,9,1.44684202501923,0.6376,0.658486182952357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,0,0,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_576.jpg","7_2","7","2",3.77952,6.58368,6.46176,1.0272,47.61798856,-122.3603814,6,0.79456411880261,0.3496,0.443454678180064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_8_15_12-19-36_120.jpg","7_2","7","2",5.27304,6.58368,6.46176,0.9115625,47.61749292,-122.3601535,8,1.71359480926169,0.7808,0.824064911138301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_528.jpg","7_3","7","3",4.66344,6.58368,3.77952,0.913466667,47.6177276,-122.3607549,7,1.5801929652122,0.7704,0.812058545446892,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_344.jpg","7_3","7","3",4.45008,6.58368,3.77952,0.886733333,47.61756777,-122.3605222,13,2.21171498892612,0.856593617839293,0.862284076873547,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,10,0,10,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,28,6,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_448.jpg","7_3","7","3",4.7244,6.58368,3.77952,0.8618,47.61767039,-122.3606581,10,1.64000108925446,0.6792,0.712243423378536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_176.jpg","7_3","7","3",5.12064,6.58368,3.77952,0.984642857,47.61742299,-122.36033,11,2.03736238424807,0.843054602489952,0.849646107300775,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,2,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_384.jpg","7_3","7","3",4.4196,6.58368,3.77952,1.005285714,47.61760501,-122.3605763,6,1.50122863476689,0.7328,0.837851653946424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_456.jpg","7_3","7","3",4.7244,6.58368,3.77952,0.8378,47.61767648,-122.3606655,7,1.33593847612964,0.6312,0.686536568390994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,56,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_96.jpg","7_3","7","3",6.03504,6.58368,3.77952,0.8990625,47.61735036,-122.3602335,8,1.41611195164962,0.6752,0.681005896662833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_8.jpg","7_3","7","3",8.01624,6.58368,3.77952,4.310733333,47.61726894,-122.3601301,5,1.37922308489453,0.7096,0.856959485196047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,12,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_392.jpg","7_3","7","3",4.4196,6.58368,3.77952,0.9982,47.61761326,-122.3605868,9,1.73901043755865,0.7688,0.791457757889691,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_144.jpg","7_3","7","3",5.1816,6.58368,3.77952,1.031666667,47.61739556,-122.3602933,12,2.15602763689416,0.8576,0.86764934895164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,8,0,0,24,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_336.jpg","7_3","7","3",4.4196,6.58368,3.77952,0.906066667,47.61756082,-122.3605119,13,1.73957022951665,0.68699147142437,0.678208411583711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,6,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,54,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_408.jpg","7_3","7","3",4.4196,6.58368,3.77952,0.978666667,47.61763153,-122.3606078,9,2.02122224203736,0.8504,0.919897885216524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,8,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_80.jpg","7_3","7","3",6.52272,6.58368,3.77952,0.7926,47.61732938,-122.3602059,11,2.14056413954525,0.857955102440937,0.892684582111539,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,26,14,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Centennial_Park","2022_9_26_15-15-39_152.jpg","7_3","7","3",5.1816,6.58368,3.77952,0.934933333,47.61740176,-122.3603015,8,1.86934006631527,0.8192,0.898962547802696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,12,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_128.jpg","7_3","7","3",5.6388,6.58368,3.77952,0.857375,47.61738112,-122.3602741,13,2.24296945667997,0.872781065088757,0.874469295136408,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,20,0,8,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_88.jpg","7_3","7","3",6.37032,6.58368,3.77952,0.7415,47.61733828,-122.3602177,8,1.52404410958056,0.6704,0.732910292995969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,54,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_504.jpg","7_3","7","3",4.54152,6.58368,3.77952,0.964066667,47.61771261,-122.3607282,8,1.64874323663874,0.7616,0.792877897065975,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,32,4,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_416.jpg","7_3","7","3",4.4196,6.58368,3.77952,0.9304,47.61764007,-122.3606189,11,2.29326171605082,0.892733564013841,0.956364417606343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,14,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Centennial_Park","2022_9_26_15-15-39_576.jpg","7_3","7","3",5.12064,6.58368,3.77952,0.948,47.61775947,-122.3608115,9,1.92984527154438,0.828,0.878310433740008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,0,12,0,0,10,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_288.jpg","7_3","7","3",4.81584,6.58368,3.77952,1.6434375,47.61751661,-122.3604517,8,1.96400901893193,0.8512,0.944488690624766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_240.jpg","7_3","7","3",4.69392,6.58368,3.77952,0.933133333,47.61747921,-122.3604049,7,1.03911210385616,0.4632,0.533997987708027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_24.jpg","7_3","7","3",7.68096,6.58368,3.77952,0.798,47.61728543,-122.360149,12,2.20169261167738,0.8536,0.886026286687759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,14,8,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_296.jpg","7_3","7","3",4.4196,6.58368,3.77952,0.924,47.61752742,-122.3604662,8,1.88545974716602,0.836,0.906714475677394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,2,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_264.jpg","7_3","7","3",4.7244,6.58368,3.77952,0.840533333,47.61749869,-122.3604267,9,1.4622122295667,0.616,0.665481464502549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,2,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,60,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park","2022_9_26_15-15-39_0.jpg","7_3","7","3",7.89432,6.58368,3.77952,1.5,47.6172599,-122.3601226,8,1.42231646563699,0.68,0.683989637183066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
