"key","site","transect","richness","Shannon","Simpson","img_name","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG"
"6_3","6","3",10,1.71550847446927,0.7496,"2022_8_15_10-53-49_480.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.05,0.02,0.16,0,0,0.05,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
"6_3","6","3",7,1.1559253485902,0.5856,"2022_8_15_10-53-49_544.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0,0,0,0,0.29,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.57,0.02,0,0,0,0,0
"6_3","6","3",10,1.82705926608287,0.8042,"2022_8_15_10-53-49_96.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.11,0,0,0,0.01,0.18,0,0,0,0,0,0,0,0.16,0,0.08,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0.01,0,0,0
"6_3","6","3",10,1.99514150645966,0.836,"2022_8_15_10-53-49_216.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.06,0,0.08,0,0,0.13,0,0,0,0,0,0,0,0.13,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.28,0.06,0,0,0,0,0
"6_3","6","3",11,1.74431964969004,0.7512,"2022_8_15_10-53-49_376.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.02,0,0.04,0,0,0.09,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.31,0.03,0,0.03,0,0,0
"6_3","6","3",10,1.65688142146789,0.7466,"2022_8_15_10-53-49_56.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0.02,0,0,0,0,0.33,0,0,0,0,0,0,0,0.09,0,0.35,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.1,0.05,0,0,0,0,0
"6_3","6","3",6,1.18570029401793,0.632,"2022_8_15_10-53-49_80.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.01,0,0,0,0,0.47,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.01,0,0,0,0,0
"6_3","6","3",9,1.69692207163897,0.7722,"2022_8_15_10-53-49_104.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.09,0,0,0,0,0.37,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.11,0.01,0,0.02,0,0,0
"6_3","6","3",3,0.442198699139584,0.2306,"2022_8_15_10-53-49_200.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0
"7_1","7","1",7,1.48904736074369,0.7324,"2022_8_15_11-59-18_360.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.02,0,0,0.22,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.09,0,0,0.01,0,0,0
"7_1","7","1",5,0.71635370477055,0.3322,"2022_8_15_11-59-18_136.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.04,0,0,0,0,0
"7_1","7","1",9,1.463662040147,0.6852,"2022_8_15_11-59-18_408.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.06,0,0.02,0,0,0.36,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0,0,0.05,0.03,0,0,0,0,0
"7_1","7","1",10,1.57934311170484,0.7196,"2022_8_15_11-59-18_336.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.03,0,0.05,0,0,0.02,0,0,0,0,0,0,0,0.07,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0.07,0.01,0,0
"7_1","7","1",9,1.87169507294114,0.7878,"2022_8_15_11-59-18_104.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.4,0,0.05,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.05,0,0,0,0,0.13,0.08,0,0,0,0,0
"7_1","7","1",9,0.849904903533366,0.3512,"2022_8_15_11-59-18_64.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.8,0.01,0,0.05,0.01,0,0
"7_1","7","1",12,1.55915962621767,0.652,"2022_8_15_11-59-18_88.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.56,0.07,0,0.12,0.01,0,0
"7_1","7","1",7,1.29013134585106,0.6536,"2022_8_15_11-59-18_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.32,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.48,0.01,0,0,0,0,0
"7_1","7","1",12,2.10637903529227,0.8572,"2022_8_15_11-59-18_40.jpg",0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.02,0.24,0,0.06,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.02,0,0.14,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.13,0,0.01,0.01,0,0
"7_1","7","1",5,1.14487787090286,0.5766,"2022_8_15_11-59-18_168.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.61,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
"7_1","7","1",10,1.65367475471709,0.731,"2022_8_15_11-59-18_368.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.01,0,0.01,0,0,0.2,0,0,0,0,0,0,0,0.05,0,0.45,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.08,0,0,0.05,0,0,0
"7_1","7","1",6,0.403535864269377,0.1522,"2022_8_15_11-59-18_296.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0
"7_1","7","1",7,0.939634055891487,0.4406,"2022_8_15_11-59-18_176.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0,0,0,0,0.73,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.03,0,0,0,0,0
"7_1","7","1",8,1.30374329144676,0.608,"2022_8_15_11-59-18_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0.01,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0.04,0,0,0,0,0,0
"7_1","7","1",9,0.974906483906074,0.4098,"2022_8_15_11-59-18_328.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.01,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.02,0,0.03,0.01,0,0
"7_1","7","1",12,1.70414498146257,0.7132,"2022_8_15_11-59-18_24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.49,0,0.02,0,0.01,0.02,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.08,0,0.01,0.02,0,0
"7_1","7","1",12,1.77735102815042,0.759,"2022_8_15_11-59-18_32.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.06,0.34,0,0,0,0,0.01,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0.33,0.08,0,0.01,0.03,0,0
"7_1","7","1",6,1.36155633440868,0.6886,"2022_8_15_11-59-18_0.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.09,0.02,0,0,0,0,0
"7_1","7","1",7,1.20394799862405,0.5306,"2022_8_15_11-59-18_384.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04,0,0.03,0,0,0.08,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.04,0,0,0
"7_1","7","1",6,1.05807383006915,0.5948,"2022_8_15_11-59-18_232.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.01,0,0.01,0,0,0
"7_1","7","1",10,1.41015905688239,0.6402,"2022_8_15_11-59-18_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.02,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.55,0.02,0,0,0,0,0
"7_1","7","1",11,2.01433088518152,0.829,"2022_8_15_11-59-18_152.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.08,0,0.14,0,0,0.14,0,0,0,0.01,0,0,0,0.05,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.32,0.11,0,0.03,0,0,0
"7_1","7","1",12,1.81500619134721,0.7334,"2022_8_15_11-59-18_312.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.05,0.01,0,0.04,0,0,0.09,0,0,0,0,0,0,0,0.08,0,0.11,0,0.03,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0
"7_1","7","1",10,1.94964605955954,0.8262,"2022_8_15_11-59-18_544.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.05,0,0,0.07,0,0,0,0,0,0,0,0.06,0,0.26,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.21,0.01,0,0.07,0,0,0
"7_1","7","1",11,1.51563357132808,0.6662,"2022_8_15_11-59-18_496.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0.23,0,0.01,0.05,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.52,0.04,0,0.02,0,0,0
"7_1","7","1",6,1.04151882038141,0.5672,"2022_8_15_11-59-18_400.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.02,0,0,0,0,0.07,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0.01,0,0,0
"7_1","7","1",11,1.9508340445393,0.8154,"2022_8_15_11-59-18_440.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.14,0,0.01,0,0.01,0.05,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.18,0.02,0,0.04,0,0,0
"7_1","7","1",10,1.3664790936505,0.5602,"2022_8_15_11-59-18_120.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0,0.07,0,0,0.03,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.65,0.05,0,0.02,0,0,0
"7_1","7","1",7,1.42094510933824,0.6898,"2022_8_15_11-59-18_216.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.05,0,0.04,0,0,0.08,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0
"7_1","7","1",11,1.98530225950389,0.824,"2022_8_15_11-59-18_112.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.11,0,0.33,0,0,0.01,0,0,0,0.01,0,0.03,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0
"7_1","7","1",6,1.2463609936969,0.6512,"2022_8_15_11-59-18_416.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0.02,0,0,0.42,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
"7_1","7","1",11,1.89935042599907,0.8088,"2022_8_15_11-59-18_432.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.15,0.03,0,0.01,0,0,0.06,0,0,0,0,0,0.01,0,0.07,0,0.29,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.08,0,0,0
"7_1","7","1",7,1.01095618597892,0.4998,"2022_8_15_11-59-18_160.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.67,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
"7_1","7","1",13,2.05889620584317,0.8412,"2022_8_15_11-59-18_512.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.24,0.04,0,0.18,0,0,0.06,0,0,0,0.01,0,0,0,0.09,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0.21,0.01,0,0,0.03,0,0
"7_1","7","1",11,1.61325361022968,0.674,"2022_8_15_11-59-18_80.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.11,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.11,0.02,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.01,0.01,0,0
"7_1","7","1",13,2.15961762229683,0.86,"2022_8_15_11-59-18_48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.03,0.09,0,0.11,0.01,0,0
"7_1","7","1",12,2.10251369105006,0.8402,"2022_8_15_11-59-18_96.jpg",0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.04,0.12,0,0.05,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.12,0,0,0,0,0.01,0,0,0,0,0.31,0.12,0,0,0.01,0,0
"7_1","7","1",12,1.53725814300905,0.6172,"2022_8_15_11-59-18_72.jpg",0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.01,0.05,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.6,0.03,0,0.03,0.01,0,0
"7_1","7","1",13,2.12011536768835,0.8454,"2022_8_15_11-59-18_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.06,0,0.15,0,0,0.1,0,0,0,0,0,0,0,0.12,0,0,0,0.01,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.03,0,0,0,0,0,0.29,0.06,0,0.01,0,0,0
"7_1","7","1",8,1.21897499907561,0.5794,"2022_8_15_11-59-18_320.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0.09,0,0.61,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.01,0,0,0,0,0
"7_1","7","1",6,0.79328967508381,0.4114,"2022_8_15_11-59-18_504.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0
"7_1","7","1",7,0.417398807880576,0.1524,"2022_8_15_11-59-18_536.jpg",0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.02,0,0,0,0,0
"7_1","7","1",11,1.77981327324334,0.7518,"2022_8_15_11-59-18_192.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.01,0.04,0.05,0,0,0.42,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.03,0.04,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
"7_1","7","1",14,1.94446101498813,0.7904,"2022_8_15_11-59-18_520.jpg",0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0,0.03,0,0,0.27,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.34,0.02,0,0.02,0.01,0,0
"7_1","7","1",12,1.91282185231493,0.8172,"2022_8_15_11-59-18_528.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.12,0,0.01,0,0,0.3,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0.01,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.17,0,0,0,0,0,0,0,0,0,0.08,0.01,0,0,0,0,0
"7_1","7","1",6,0.827167026967725,0.4256,"2022_8_15_11-59-18_480.jpg",0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.73,0,0,0,0,0,0
"7_1","7","1",12,1.58242120088667,0.662,"2022_8_15_11-59-18_392.jpg",0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.14,0.06,0,0.01,0,0,0.07,0,0,0,0,0,0,0,0.07,0,0.04,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.01,0,0.01,0.01,0,0
"7_1","7","1",9,1.47502547820539,0.6544,"2022_8_15_11-59-18_448.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.05,0,0,0,0,0.08,0,0,0,0,0,0,0,0.08,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.01,0,0,0
"7_1","7","1",9,1.49832276456036,0.6436,"2022_8_15_11-59-18_56.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.12,0,0.04,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.57,0.06,0,0.05,0.01,0,0
"7_1","7","1",10,1.76445067599392,0.7716,"2022_8_15_11-59-18_208.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.08,0,0.06,0,0,0.05,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.3,0.04,0,0.02,0,0,0
"7_2","7","2",12,1.92501382018815,0.7824,"2022_8_15_12-19-36_8.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.4,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0.1,0,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0.02,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.02,0.06,0,0.02,0,0,0
"7_2","7","2",10,1.71375870828905,0.7336,"2022_8_15_12-19-36_456.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.08,0.02,0,0,0.02,0,0,0,0,0,0,0,0.08,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.08,0.04,0,0,0,0,0
"7_2","7","2",8,1.72479769433555,0.7944,"2022_8_15_12-19-36_472.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0.08,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.02,0,0,0,0,0,0,0.26,0,0,0,0,0,0
"7_2","7","2",6,1.49230085264088,0.7336,"2022_8_15_12-19-36_160.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0
"7_2","7","2",8,1.58286682720153,0.7328,"2022_8_15_12-19-36_248.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.06,0,0,0,0,0,0,0,0.24,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.02,0,0
"7_2","7","2",7,1.59042568640858,0.7296,"2022_8_15_12-19-36_600.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.02,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.08,0.14,0,0,0,0,0
"7_2","7","2",7,1.17812164495457,0.592,"2022_8_15_12-19-36_608.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.02,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0.04,0,0,0,0,0
"7_2","7","2",6,0.79456411880261,0.3496,"2022_8_15_12-19-36_576.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.02,0,0,0,0,0
