location,img_name,key,site,transect,depth,depth_site_span,depth_transect_span,altitude,GPS_x,GPS_y,richness,Shannon,Simpson,Pielou,MDS1,MDS2,kelp_ratio,kelp_ratio_flipped,substrate_ratio,substrate_ratio_2,pebble_shell,hard_substrate_CCA,soft_sediment,shell_debris,cobble,pebble,hard_substrate,anthro_substrate,unknown,filamentous_brown,sargassum,sugar_kelp,green_algae,textured_kelp,other_brown_kelp,red_algae,coralline_algae,kelp_bryozoan,sessile_invert,mobile_invert,AN_large,AN_plumose,CL_siphon,CR_cancer,CR_kelp,CR_sharp,CU_burrow,CU_cali,fish_gunn,fish_sculp,GR_kelp,GR_lingcod,GR_painted,RF_brown,RF_copper,SP_stripe,SP_kelp,SP_pile,SP_shiner,SS_blood,SS_leather,SS_ochre
Centennial_Park,2022_8_15_11-59-18_304.jpg,7_1,7,1,4.60248,6.58368,4.54152,0.9424,47.61730855,-122.3599719,7,1.45093947,0.6886,0.745635388,-0.50482463,-0.263883002,7.3,0.1,3,19,18,0,0,16,14,2,0,0,11,0,0,50,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_24.jpg,7_1,7,1,8.16864,6.58368,4.54152,0.946533333,47.61739609,-122.3603371,8,1.396953076,0.627543253,0.671792425,0.182568367,0.889008907,1,1,3,6,5,0,49,3,2,2,0,0,13,2,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_96.jpg,7_1,7,1,7.49808,6.58368,4.54152,1.088666667,47.61738191,-122.3602335,9,1.937885314,0.823997551,0.881969615,-0.341467324,0.072688029,32,0,1,5,4,0,12,4,5,0,0,0,11,4,0,31,12,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_112.jpg,7_1,7,1,7.55904,6.58368,4.54152,0.955,47.61737314,-122.3602125,11,1.85460483,0.797960984,0.773430288,0.207778154,0.686446095,1,1,2,9,8,0,11,7,33,1,0,3,10,1,0,0,8,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_472.jpg,7_1,7,1,4.51104,6.58368,4.54152,0.848466667,47.61716478,-122.3597556,8,1.352236301,0.655282417,0.650288202,-0.468281246,-0.320717477,6.2,0.2,2,24,23,0,2,22,1,1,0,0,5,0,0,36,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_360.jpg,7_1,7,1,4.45008,6.58368,4.54152,1.102266667,47.61726266,-122.3599031,6,1.447521037,0.727068666,0.807876873,0.256549963,-0.356696187,0.2,4,23,47,46,0,0,24,2,22,0,0,0,0,0,9,0,39,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_256.jpg,7_1,7,1,4.93776,6.58368,4.54152,1.1196,47.61733626,-122.360038,6,0.633346776,0.265190972,0.353477566,-0.880651637,-0.470256823,83,0,1,6,5,0,0,5,3,0,0,0,3,0,0,82,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_504.jpg,7_1,7,1,4.38912,6.58368,4.54152,0.738666667,47.61713809,-122.359705,6,0.793289675,0.4114,0.442743398,-0.467228551,-0.69557888,3.6,0.3,1,3,2,0,2,2,0,0,0,0,1,0,0,74,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_408.jpg,7_1,7,1,4.66344,6.58368,4.54152,0.88475,47.6172157,-122.359845,8,1.421879299,0.678910315,0.683779404,-0.430117685,0.695785673,6,0.2,37,79,78,0,6,42,2,36,0,0,2,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_0.jpg,7_1,7,1,7.89432,6.58368,4.54152,1.3816,47.6173858,-122.3603744,6,1.361556334,0.6886,0.759899059,0.139933193,0.949128677,10,0.1,1,1,0,0,34,0,0,0,0,0,42,10,0,9,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_544.jpg,7_1,7,1,3.62712,6.58368,4.54152,0.827733333,47.61711188,-122.3596559,8,1.782598132,0.802867384,0.857248495,0.002398742,-0.208856427,0.8,1.2,8,29,28,0,0,21,5,7,0,0,6,0,0,21,1,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_440.jpg,7_1,7,1,4.63296,6.58368,4.54152,0.9178,47.61718939,-122.359802,8,1.737029453,0.787760417,0.835334593,-0.240818966,0.211902888,19,0.1,6,40,39,0,14,34,1,5,0,0,9,0,0,18,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_336.jpg,7_1,7,1,4.17576,6.58368,4.54152,0.987466667,47.61728686,-122.3599298,8,1.410581958,0.681234825,0.678346532,-0.562356582,-0.083566027,19,0.1,3,39,38,0,3,36,5,2,0,0,7,0,0,37,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_496.jpg,7_1,7,1,4.45008,6.58368,4.54152,0.790666667,47.61714456,-122.3597171,8,1.407554702,0.652019992,0.676890729,-0.709211508,-0.134330368,53,0,6,9,8,0,1,3,23,5,0,0,7,0,0,52,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_232.jpg,7_1,7,1,5.1816,6.58368,4.54152,1.0024,47.61735255,-122.3600637,5,1.012194238,0.586674829,0.628911641,-0.154873343,-0.675319263,1.2,0.9,1,9,8,0,0,8,0,0,0,0,1,0,0,48,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_200.jpg,7_1,7,1,6.12648,6.58368,4.54152,0.878066667,47.61735681,-122.3601041,9,1.972398482,0.8388,0.897677234,0.019518534,0.244628974,10,0.1,0.7,2.4,38,15,10,28,4,10,15,0,16,1,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_520.jpg,7_1,7,1,4.02336,6.58368,4.54152,0.866333333,47.61712701,-122.3596843,11,1.792476867,0.776551437,0.747520914,-0.425618857,0.129541397,35,0,28,34,33,0,3,6,3,27,0,0,10,1,0,34,2,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Centennial_Park,2022_8_15_11-59-18_56.jpg,7_1,7,1,7.43712,6.58368,4.54152,1.143333333,47.6174095,-122.3602861,7,1.348117996,0.607423823,0.692795603,-0.628188296,-0.196713481,58,0,1,6,5,0,12,5,4,0,0,0,8,0,0,57,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_400.jpg,7_1,7,1,4.66344,6.58368,4.54152,0.878133333,47.61722361,-122.359855,5,0.995472006,0.558514437,0.618521534,-0.838979385,-0.204288473,58,0,8,40,39,0,2,32,0,7,0,0,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_120.jpg,7_1,7,1,7.55904,6.58368,4.54152,0.893933333,47.61736952,-122.360202,10,1.33771768,0.55157637,0.580963407,-0.686598053,-0.254303854,66,0,4,10,9,0,3,6,7,3,0,0,6,1,0,65,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_488.jpg,7_1,7,1,4.45008,6.58368,4.54152,0.841,47.61715085,-122.3597293,8,1.74641983,0.785630779,0.83985041,-0.315737267,-0.241386006,2.5,0.4,8,15,14,0,1,7,26,7,0,0,7,0,0,32,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_432.jpg,7_1,7,1,4.66344,6.58368,4.54152,0.876733333,47.6171962,-122.3598136,10,1.761501146,0.781663516,0.765010228,-0.026682462,-0.307096299,0.9,1.1,7,22,21,0,3,15,1,6,0,1,7,0,0,26,0,29,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_11-59-18_192.jpg,7_1,7,1,6.49224,6.58368,4.54152,0.782466667,47.61735376,-122.3601127,9,1.684336148,0.7466,0.766574416,-0.084868431,0.650502161,1,1,8.6,13.2,65,4,1,23,5,42,4,0,10,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_704.jpg,7_2,7,2,5.76072,6.58368,6.46176,0.982733333,47.61809923,-122.3605133,9,1.505299489,0.684419957,0.685091321,-0.720935834,0.383144698,27,0,49,53,52,0,0,4,2,48,0,0,4,0,0,26,6,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_624.jpg,7_2,7,2,4.02336,6.58368,6.46176,1.282266667,47.61802762,-122.3604206,8,1.626226808,0.76301541,0.782049784,-0.345152315,0.145965304,2.6,0.4,27,59,58,0,2,32,2,26,0,0,0,0,0,22,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_656.jpg,7_2,7,2,5.05968,6.58368,6.46176,0.951,47.61804844,-122.3604528,7,1.582506437,0.7536,0.813247435,-0.513539147,0.419227698,19,0.1,33,65,64,0,2,32,4,32,0,0,0,0,0,18,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_264.jpg,7_2,7,2,2.01168,6.58368,6.46176,1.0388,47.61767919,-122.3600943,8,1.440558988,0.684419957,0.692762436,0.310052755,0.757491702,3,0.3,11,13,12,0,0,2,2,10,0,0,24,0,0,2,10,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Centennial_Park,2022_8_15_12-19-36_80.jpg,7_2,7,2,6.18744,6.58368,6.46176,0.942533333,47.61744091,-122.3601908,10,1.392253747,0.578092461,0.60464812,-0.56383172,-0.369713775,9,0.1,11,13,12,0,0,2,2,10,0,0,2,2,0,62,2,6,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_16.jpg,7_2,7,2,8.04672,6.58368,6.46176,0.858625,47.61738362,-122.3602627,9,1.726824417,0.767407407,0.785911661,0.19643305,0.580045071,3,0.3,3,9,8,0,30,6,6,2,0,0,10,2,0,2,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_672.jpg,7_2,7,2,5.51688,6.58368,6.46176,0.978066667,47.61806597,-122.3604814,6,1.459629599,0.7256,0.81463479,-0.726926101,0.216377442,29,0,15,55,54,0,2,40,12,14,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_384.jpg,7_2,7,2,1.79832,6.58368,6.46176,1.0814375,47.61781658,-122.3601657,9,1.717279325,0.759683465,0.781567502,-0.393559683,-0.003001986,41,0,7,15,14,0,2,8,2,6,0,0,18,0,2,40,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_496.jpg,7_2,7,2,2.86512,6.58368,6.46176,1.1875,47.61791667,-122.3602943,6,1.435060034,0.712809917,0.800922255,0.027967311,-0.52935783,1,1,0.1,1,6,6,0,6,0,0,6,0,0,2,0,32,0,32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_224.jpg,7_2,7,2,2.37744,6.58368,6.46176,0.904866667,47.61762437,-122.3600831,4,1.217568441,0.686283386,0.878289976,0.814135364,0.13513552,0,33,1,1,0,0,0,0,0,0,0,0,24,0,0,0,4,32,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_472.jpg,7_2,7,2,2.7432,6.58368,6.46176,1.094533333,47.61789689,-122.3602621,7,1.393755649,0.68,0.716248718,-0.069317886,-0.591266122,3,0.3,0.1,0.1,0,12,0,0,2,0,12,0,2,0,2,26,0,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_24.jpg,7_2,7,2,7.95528,6.58368,6.46176,0.8044,47.6173902,-122.3602547,6,1.318551099,0.7,0.73589738,0.628412433,0.946627651,1,1,1,3,2,0,34,2,0,0,0,0,2,26,0,0,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_528.jpg,7_2,7,2,3.59664,6.58368,6.46176,0.955333333,47.61795031,-122.3603314,5,0.518641304,0.217608612,0.322249961,-0.93451913,-0.555831259,91,0,1,5,4,0,4,4,0,0,0,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_592.jpg,7_2,7,2,3.74904,6.58368,6.46176,0.952733333,47.6180066,-122.3603972,7,1.571738385,0.7552,0.807713751,-0.603538931,0.248298488,27,0,17,53,52,0,2,36,0,16,0,0,2,0,0,26,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_616.jpg,7_2,7,2,3.84048,6.58368,6.46176,1.2322,47.61802302,-122.360414,3,0.967113404,0.5736,0.880304557,-0.890801345,-0.096642934,59,0,25,43,42,0,0,18,0,24,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_504.jpg,7_2,7,2,2.86512,6.58368,6.46176,1.383133333,47.6179271,-122.360302,8,1.788932767,0.806975822,0.86029481,-0.071693285,-0.1588597,1.6,0.6,1,11,10,0,6,10,0,0,0,0,8,0,0,26,2,16,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_424.jpg,7_2,7,2,2.16408,6.58368,6.46176,0.8226875,47.61784785,-122.3602103,5,1.098263022,0.6072,0.682389183,0.690807736,-0.903009016,0.1,15,1,1,0,0,0,0,0,0,0,0,6,0,44,2,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_408.jpg,7_2,7,2,1.70688,6.58368,6.46176,1.314133333,47.61783915,-122.3601988,7,1.517378751,0.720533111,0.779778425,0.065282024,-0.503151345,0.6,1.6,3,15,14,0,0,12,0,2,0,0,4,0,8,26,0,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_416.jpg,7_2,7,2,1.58496,6.58368,6.46176,1.627733333,47.61784195,-122.3602042,7,1.5526468,0.7416,0.797902617,-0.022457648,-0.353685599,1,1,1,11,10,0,2,10,0,0,0,0,8,0,0,34,2,34,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_296.jpg,7_2,7,2,1.85928,6.58368,6.46176,1.048,47.61772049,-122.3601018,5,1.131012198,0.6248,0.70273739,0.852379213,0.662526468,0.2,4.3,1,1,0,0,2,0,0,0,0,0,0,0,0,2,36,12,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_96.jpg,7_2,7,2,6.03504,6.58368,6.46176,0.7868125,47.61745731,-122.3601724,6,1.309257889,0.653061224,0.730710741,-0.659024102,0.357659316,27,0,51,61,60,0,0,10,4,50,0,0,0,0,0,26,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_544.jpg,7_2,7,2,3.47472,6.58368,6.46176,0.832466667,47.61796289,-122.3603471,6,1.577192988,0.7688,0.880248167,0.175248361,-0.172343882,0.4,2.2,11,43,42,0,2,32,0,10,0,0,0,0,0,12,0,28,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_328.jpg,7_2,7,2,1.88976,6.58368,6.46176,0.991533333,47.61775713,-122.3601206,7,1.602820101,0.752066116,0.823686593,0.441692433,-0.256959645,0.3,3.7,5,5,4,0,0,0,0,4,0,0,2,0,6,8,10,32,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_64.jpg,7_2,7,2,6.7056,6.58368,6.46176,0.916866667,47.61742335,-122.3602128,7,1.655892727,0.782118056,0.850960527,-0.385283294,0.477915283,17,0.1,17,19,18,0,4,2,26,16,0,0,0,0,0,16,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_144.jpg,7_2,7,2,4.2672,6.58368,6.46176,0.839666667,47.61752632,-122.3601339,7,1.232832986,0.56224536,0.633550828,0.395345034,-0.541612269,0.1,6.8,1,13,12,0,4,12,2,0,0,0,0,0,0,8,2,60,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_0.jpg,7_2,7,2,7.68096,6.58368,6.46176,1.481066667,47.6173667,-122.3602828,9,1.530930508,0.679945677,0.696756501,0.254938771,0.719416759,1,1,5,7,6,0,48,2,4,4,0,0,4,0,0,2,8,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_320.jpg,7_2,7,2,1.92024,6.58368,6.46176,0.9748,47.61774646,-122.3601141,5,1.092041291,0.5928,0.678523404,0.551853987,1.005422696,1,1,3,3,2,0,0,0,0,2,0,0,12,0,2,0,28,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_680.jpg,7_2,7,2,5.6388,6.58368,6.46176,0.89275,47.61807648,-122.3604925,8,1.425047708,0.6704,0.685303087,-0.395707742,0.693756802,5,0.2,31,79,78,0,2,48,4,30,0,0,2,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_48.jpg,7_2,7,2,7.22376,6.58368,6.46176,0.8870625,47.61741342,-122.3602258,8,1.715772098,0.7758392,0.825111966,-0.512145358,-0.000476991,39,0,3,13,12,0,6,10,12,2,0,0,0,0,0,38,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_208.jpg,7_2,7,2,2.68224,6.58368,6.46176,0.782333333,47.61760482,-122.3600863,5,0.963998625,0.483132028,0.598966023,0.515366087,0.890165868,1,1,5,7,6,0,0,2,0,4,0,0,16,0,0,0,8,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_240.jpg,7_2,7,2,2.16408,6.58368,6.46176,0.7926,47.617649,-122.360082,4,1.118440219,0.624,0.806784079,0.660207696,0.90978183,1,1,0.2,0.2,0,4,0,0,0,0,4,0,16,0,0,0,28,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_368.jpg,7_2,7,2,1.88976,6.58368,6.46176,0.9106,47.61779713,-122.3601503,6,1.275714496,0.624,0.711989817,0.341170189,0.844864102,1,1,7,13,12,0,2,6,0,6,0,0,8,0,0,0,22,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_456.jpg,7_2,7,2,2.37744,6.58368,6.46176,1.020666667,47.61788588,-122.3602444,9,1.333515494,0.568,0.606909056,0.440891696,0.585548004,9,0.1,0.3,0.6,4,8,2,2,2,2,8,0,8,0,0,8,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_600.jpg,7_2,7,2,3.84048,6.58368,6.46176,0.9156875,47.61801293,-122.3604024,6,1.475853136,0.7152,0.823689318,-0.361062391,0.690862117,9,0.1,47,59,58,0,2,12,0,46,0,0,0,0,0,8,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_480.jpg,7_2,7,2,2.83464,6.58368,6.46176,1.0428,47.61790301,-122.3602718,4,0.728530236,0.3704,0.525523479,-0.561879159,-0.636243196,6.1,0.2,1,3,2,0,0,2,0,0,0,0,0,0,0,78,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_56.jpg,7_2,7,2,7.04088,6.58368,6.46176,0.8124,47.61741875,-122.360219,2,0.167944148,0.0768,0.242292189,-1.136147421,-0.584401564,97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_32.jpg,7_2,7,2,7.52856,6.58368,6.46176,1.0108,47.61739955,-122.3602431,7,1.493249017,0.7024,0.767378195,-0.544282357,-0.183949918,49,0,1,1,0,0,10,0,8,0,0,0,2,10,0,48,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_392.jpg,7_2,7,2,1.76784,6.58368,6.46176,1.058866667,47.61782755,-122.360177,6,1.471883255,0.720221607,0.821473686,0.18162006,0.578276078,7,0.1,3,5,4,0,0,2,0,2,0,0,10,0,0,6,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_104.jpg,7_2,7,2,5.88264,6.58368,6.46176,0.8284,47.61746836,-122.3601692,6,0.78134957,0.354227405,0.436079498,-0.504557774,1.073166219,2,0.5,79,85,84,0,1,6,8,78,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_272.jpg,7_2,7,2,2.04216,6.58368,6.46176,0.885375,47.61769011,-122.3600981,4,0.897642496,0.536443149,0.647512189,0.761503193,1.073597212,1,1,0.2,0.2,0,4,0,0,2,0,4,0,0,0,0,0,36,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_568.jpg,7_2,7,2,3.74904,6.58368,6.46176,0.999133333,47.61798389,-122.3603761,1,0,0,NA,-1.161970544,-0.669716645,101,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_112.jpg,7_2,7,2,5.45592,6.58368,6.46176,1.031466667,47.61748208,-122.3601609,6,1.447099536,0.7232,0.807641629,-0.484219829,0.630206824,11,0.1,37,71,70,0,14,34,4,36,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_696.jpg,7_2,7,2,5.66928,6.58368,6.46176,1.084066667,47.61809177,-122.3605065,10,1.650190061,0.716008234,0.716668438,-0.364507931,0.318979601,3,0.3,49,57,56,0,0,8,2,48,0,0,4,0,0,20,2,6,0,8,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_648.jpg,7_2,7,2,4.54152,6.58368,6.46176,1.4784,47.61804434,-122.3604462,4,1.078381433,0.624,0.777887773,-0.772518653,0.655256686,15,0.1,47,85,84,0,0,38,0,46,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_312.jpg,7_2,7,2,1.88976,6.58368,6.46176,0.967666667,47.61773817,-122.3601087,8,1.522640559,0.6992,0.732235328,0.621589827,0.561279624,0.1,13,7,9,8,0,0,2,4,6,0,0,2,4,0,0,22,12,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial_Park,2022_8_15_12-19-36_152.jpg,7_2,7,2,3.62712,6.58368,6.46176,1.042533333,47.61753842,-122.3601231,4,1.043614308,0.5704,0.752808594,-0.823304233,-0.161340197,61,0,15,37,36,0,4,22,0,14,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
