site,transect,photo,path,row,column,patch_size,label,long_label
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,915,1005,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2413,3822,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1521,2964,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1709,2068,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,3589,3412,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2002,1550,224,KE_stipe,kelp_stipe
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2924,1662,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2076,491,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,328,3063,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2946,473,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,3108,3747,224,RE_leaf,red_algae_flat_leaf
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1688,4297,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2795,963,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1863,1720,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1881,2245,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,578,915,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2710,3848,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,282,2400,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,3402,4016,224,RE_leaf,red_algae_flat_leaf
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,3164,1782,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,3854,3575,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2898,3607,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1693,4032,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2105,4082,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2713,2053,224,RE_CCA,red_algae_encrusting_CCA
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,113,1751,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,3012,127,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,286,1719,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1345,2245,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1968,135,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1123,3977,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1337,713,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2866,3879,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1616,725,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,3179,3494,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,3693,4147,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,2254,1156,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-05.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-05.jpg,1474,2382,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3695,1825,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1048,2294,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3127,3761,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2307,4439,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3384,4042,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1148,2538,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2994,4242,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2213,4072,224,RE_CCA,red_algae_encrusting_CCA
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1973,2440,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,977,1825,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1977,3569,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3622,1107,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1507,1468,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1367,4269,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,981,854,224,unknown,unknown_area
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3713,4386,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3254,3336,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2567,415,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,899,1456,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,209,211,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1877,3068,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2728,1897,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3801,3884,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1861,1909,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,163,3409,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3427,1678,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2569,1580,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2393,751,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1447,1327,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2079,1027,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1332,2114,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2610,1974,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3899,2100,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3022,433,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2853,4072,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,536,3259,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2392,1994,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1246,1751,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,740,1388,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3390,3259,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1583,4447,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1794,2026,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,691,831,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2786,449,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1574,500,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2042,409,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2019,3332,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,3257,1452,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,1353,4463,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-14.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-14.jpg,2413,2491,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-23.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-23.jpg,1434,3080,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-23.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-23.jpg,1980,1778,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-23.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-23.jpg,2960,3084,224,KE_sieve,kelp_sieve
EBM,2,2024_10_09_10-18-23.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-23.jpg,163,1816,224,SU_bould,boulder
EBM,2,2024_10_09_10-18-23.jpg,C:/Users/thomsonr/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_09_diver-ROV_EBM/downward/photos/transects/T2_deep/testing/2024_10_09_10-18-23.jpg,1326,3335,224,KE_sieve,kelp_sieve
