"key","sum","original_data_pts","SU","site","transect","img_name","cup_SI","anem_SI","bivalve_SI","CaCuc_MS","crab_MS","CucEmb_SI","encru_SI","gastro_MS","HydBry_SI","KelpBry_SI","scallop_SI","SponSol_SI","SStar_MS","TunSol_SI","urchin_MS","shell_SU","SS_SU","bould_SU","cob_SU","concr_SU","lgshell_SU","peb_SU","reef_SU","wood_SU","anth_SU","fish_MS","glass_SU","metal_SU","poly_SU","UNIdent","X3rib_KE","X5rib_KE","art_CA","branch_RE","broad_KE","bullBL_KE","bullST_KE","bushy_RE","cabb_KE","coland_KE","cord_KE","crust_CA","DiRet_KE","feath_KE","filam_BR","filam_RE","FlatAci_BR","fucus_BR","giant_KE","holdfas_BR","LaEph_KE","LaLoSi_KE","leaf_RE","palm_KE","ribbn_KE","sargass_BR","senes_AL","senes_RE","split_KE","stalk_KE","strap_KE","StriAci_BR","sugar_KE","ulva_GR","undaria_BR","unk_BR","unk_RE","eel_SG","surf_SG"
"7_1",1,100,1156,7,1,"2022_8_15_11-59-18_488.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.01,0,0.26,0,0,0.07,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.01,0,0,0,0.12,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.05,0,0.01,0,0,0
"7_1",1,100,1152,7,1,"2022_8_15_11-59-18_464.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0,0,0,0.01,0.08,0,0,0,0.01,0,0,0,0.08,0,0.02,0,0.12,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.3,0.05,0,0,0.03,0,0
"7_1",1,100,1151,7,1,"2022_8_15_11-59-18_456.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.09,0,0.03,0,0,0.21,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.01,0,0,0
"7_1",1,100,1141,7,1,"2022_8_15_11-59-18_384.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04,0,0.03,0,0,0.08,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.04,0,0,0
"7_1",1,100,1131,7,1,"2022_8_15_11-59-18_312.jpg",0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.05,0.01,0,0.04,0,0,0.09,0,0,0,0,0,0,0,0.08,0,0.11,0,0.03,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0
"7_1",1,100,1154,7,1,"2022_8_15_11-59-18_48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.03,0.09,0,0.11,0.01,0,0
"7_1",1,100,1142,7,1,"2022_8_15_11-59-18_392.jpg",0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.14,0.06,0,0.01,0,0,0.07,0,0,0,0,0,0,0,0.07,0,0.04,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.01,0,0.01,0.01,0,0
"7_1",1,100,1159,7,1,"2022_8_15_11-59-18_512.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.24,0.04,0,0.18,0,0,0.06,0,0,0,0.01,0,0,0,0.09,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0.21,0.01,0,0,0.03,0,0
"7_1",1,100,1150,7,1,"2022_8_15_11-59-18_448.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.05,0,0,0,0,0.08,0,0,0,0,0,0,0,0.08,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.01,0,0,0
"7_1",1,100,1149,7,1,"2022_8_15_11-59-18_440.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.14,0,0.01,0,0.01,0.05,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.18,0.02,0,0.04,0,0,0
"7_1",1,100,1162,7,1,"2022_8_15_11-59-18_536.jpg",0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.02,0,0,0,0,0
"7_1",1,100,1108,7,1,"2022_8_15_11-59-18_144.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0.42,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0.02,0,0,0,0,0,0.14,0,0,0,0,0
"7_1",1,100,1158,7,1,"2022_8_15_11-59-18_504.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0
"7_1",1,100,1161,7,1,"2022_8_15_11-59-18_528.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.12,0,0.01,0,0,0.3,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0,0.01,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.17,0,0,0,0,0,0,0,0,0,0.08,0.01,0,0,0,0,0
"7_1",1,100,1106,7,1,"2022_8_15_11-59-18_128.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0
"7_1",1,100,1103,7,1,"2022_8_15_11-59-18_104.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.4,0,0.05,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.05,0,0,0,0,0.13,0.08,0,0,0,0,0
"7_1",1,100,1134,7,1,"2022_8_15_11-59-18_328.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.01,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.02,0,0.03,0.01,0,0
"7_1",1,100,1147,7,1,"2022_8_15_11-59-18_424.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.11,0,0.04,0,0,0.13,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0,0,0,0
"7_1",1,100,1170,7,1,"2022_8_15_11-59-18_96.jpg",0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.04,0.12,0,0.05,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.12,0,0,0,0,0.01,0,0,0,0,0.31,0.12,0,0,0.01,0,0
"7_1",1,100,1119,7,1,"2022_8_15_11-59-18_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.02,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.55,0.02,0,0,0,0,0
"7_1",1,100,1105,7,1,"2022_8_15_11-59-18_120.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0,0.07,0,0,0.03,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.65,0.05,0,0.02,0,0,0
"7_2",1,100,1186,7,2,"2022_8_15_12-19-36_208.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.16,0,0,0,0.04,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0.08,0,0.02,0.02,0,0
"7_2",1,100,1246,7,2,"2022_8_15_12-19-36_640.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.1,0,0,0,0,0.18,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0
"7_2",1,100,1199,7,2,"2022_8_15_12-19-36_304.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.14,0,0,0,0,0,0,0,0.46,0,0,0,0,0
"7_2",1,100,1182,7,2,"2022_8_15_12-19-36_176.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.16,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0
"7_2",1,100,1197,7,2,"2022_8_15_12-19-36_288.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.18,0,0,0,0,0,0.14,0,0,0,0,0.04,0,0,0,0,0,0,0,0.32,0,0,0,0,0.02,0,0,0,0,0.02,0.1,0,0,0,0,0
"7_2",1,100,1208,7,2,"2022_8_15_12-19-36_368.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0,0,0,0.06,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0
"7_2",1,100,1248,7,2,"2022_8_15_12-19-36_656.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.02,0,0.04,0,0.02,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.06,0,0,0,0,0
"7_2",1,100,1173,7,2,"2022_8_15_12-19-36_112.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.14,0,0.04,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
"7_2",1,100,1198,7,2,"2022_8_15_12-19-36_296.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.18,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.02,0.36,0,0,0,0,0
"7_2",1,100,1240,7,2,"2022_8_15_12-19-36_600.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.02,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.08,0.14,0,0,0,0,0
"7_2",1,100,1188,7,2,"2022_8_15_12-19-36_224.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0.06,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
"7_2",1,100,1181,7,2,"2022_8_15_12-19-36_168.jpg",0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0
"7_2",1,100,1215,7,2,"2022_8_15_12-19-36_416.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.34,0.02,0,0,0,0,0
"7_2",1,100,1249,7,2,"2022_8_15_12-19-36_664.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.04,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.06,0,0,0,0,0
"7_2",1,100,1254,7,2,"2022_8_15_12-19-36_704.jpg",0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.02,0,0,0.48,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.06,0,0.02,0,0,0
"7_2",1,100,1183,7,2,"2022_8_15_12-19-36_184.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0.2,0,0.08,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0
"7_2",1,100,1245,7,2,"2022_8_15_12-19-36_64.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0,0.26,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.02,0,0,0,0,0,0.16,0.04,0,0.02,0,0,0
"7_2",1,100,1214,7,2,"2022_8_15_12-19-36_408.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0.36,0,0.04,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.26,0,0,0.02,0,0,0
"7_2",1,100,1223,7,2,"2022_8_15_12-19-36_48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.06,0,0.12,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.38,0.12,0,0,0,0,0
"7_2",1,100,1179,7,2,"2022_8_15_12-19-36_16.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.3,0,0.06,0,0,0.02,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.02,0.04,0,0.08,0,0,0
"7_2",1,100,1225,7,2,"2022_8_15_12-19-36_488.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.02,0,0,0,0,0.6,0,0,0,0,0,0
"7_2",1,100,1247,7,2,"2022_8_15_12-19-36_648.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.02,0,0,0,0,0
"7_2",1,100,1251,7,2,"2022_8_15_12-19-36_680.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.02,0,0.04,0,0,0.3,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0
"7_2",1,100,1207,7,2,"2022_8_15_12-19-36_360.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.08,0,0,0.18,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.16,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.02,0,0,0,0,0,0,0.18,0.1,0,0,0,0,0
"7_2",1,100,1242,7,2,"2022_8_15_12-19-36_616.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0
"7_2",1,100,1255,7,2,"2022_8_15_12-19-36_72.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0.12,0,0,0.26,0,0,0,0,0,0,0,0,0,0.28,0,0.12,0,0,0,0.06,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0
"7_2",1,100,1228,7,2,"2022_8_15_12-19-36_512.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.58,0.06,0,0,0,0,0
"7_2",1,100,1202,7,2,"2022_8_15_12-19-36_320.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.12,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.02,0,0,0,0,0,0,0,0.28,0,0,0,0,0
"7_2",1,100,1187,7,2,"2022_8_15_12-19-36_216.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.12,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.26,0.06,0,0.08,0,0,0
"7_2",1,100,1192,7,2,"2022_8_15_12-19-36_248.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.06,0,0,0,0,0,0,0,0.24,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.02,0,0
"7_2",1,100,1230,7,2,"2022_8_15_12-19-36_528.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0
"7_2",1,100,1193,7,2,"2022_8_15_12-19-36_256.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.06,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0
"7_2",1,100,1234,7,2,"2022_8_15_12-19-36_56.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.04,0,0,0,0,0
"7_2",1,100,1205,7,2,"2022_8_15_12-19-36_344.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.04,0.02,0,0,0,0,0,0.56,0.04,0,0,0,0,0
"7_2",1,100,1257,7,2,"2022_8_15_12-19-36_80.jpg",0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.02,0,0,0.02,0,0,0.1,0,0,0,0,0,0,0,0.02,0,0.06,0,0,0,0,0,0.06,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.62,0.02,0,0,0,0,0
"7_2",1,100,1185,7,2,"2022_8_15_12-19-36_200.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.02,0,0,0,0,0.12,0,0,0,0,0,0,0,0.18,0,0.16,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.02,0,0.06,0,0,0
"7_2",1,100,1204,7,2,"2022_8_15_12-19-36_336.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.04,0,0,0.02,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.1,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0.16,0.12,0,0.04,0,0,0
"7_2",1,100,1253,7,2,"2022_8_15_12-19-36_696.jpg",0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.02,0,0,0.48,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.08,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.02,0,0,0,0,0
"7_2",1,100,1200,7,2,"2022_8_15_12-19-36_312.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.04,0,0,0.06,0,0,0,0,0,0,0,0.02,0,0.12,0,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0
"7_2",1,100,1184,7,2,"2022_8_15_12-19-36_192.jpg",0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.62,0,0,0.18,0,0,0
"7_2",1,100,1196,7,2,"2022_8_15_12-19-36_280.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.06,0,0,0,0,0,0,0,0,0,0,0.02,0,0.06,0,0.06,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.04,0,0,0.36,0,0,0.02,0,0,0,0,0,0,0.02,0.24,0,0,0,0,0
"7_2",1,100,1233,7,2,"2022_8_15_12-19-36_552.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.56,0.02,0,0.02,0,0,0
"7_2",1,100,1175,7,2,"2022_8_15_12-19-36_128.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.02,0,0,0,0,0
"7_2",1,100,1191,7,2,"2022_8_15_12-19-36_240.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0
"7_2",1,100,1235,7,2,"2022_8_15_12-19-36_560.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.08,0,0,0,0,0
"7_2",1,100,1258,7,2,"2022_8_15_12-19-36_88.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.12,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0
"7_2",1,100,1236,7,2,"2022_8_15_12-19-36_568.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7_2",1,100,1177,7,2,"2022_8_15_12-19-36_144.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.08,0.02,0,0,0,0,0
"7_2",1,100,1229,7,2,"2022_8_15_12-19-36_520.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.8,0.02,0,0,0,0,0
"7_2",1,100,1239,7,2,"2022_8_15_12-19-36_592.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.02,0,0,0,0,0.16,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.14,0,0,0,0,0
